Date,price,coll_sum,coll_count,coll_mean
2023-07-21,18.99,176.995,5.0,35.399
2023-07-22,18.99,10.896,2.0,5.448
2023-07-23,18.99,138.995,1.0,138.995
2023-07-24,18.99,5901.874,121.0,48.77581818181818
2023-07-25,18.99,3476.1295,18.0,193.11830555555557
2023-07-26,18.99,925.84,10.0,92.584
2023-07-27,18.99,487.14,5.0,97.428
2023-07-28,18.99,0.0,0.0,0.0
2023-07-29,18.99,98.75,1.0,98.75
2023-07-30,18.99,0.0,0.0,0.0
2023-07-31,18.99,95.0,1.0,95.0
2023-08-01,18.99,26.64,3.0,8.88
2023-08-02,18.994,92.984,3.0,30.994666666666664
2023-08-03,18.994,20.1495,2.0,10.07475
2023-08-04,18.994,371.990001,4.0,92.99750025
2023-08-05,18.994,179.0,1.0,179.0
2023-08-06,18.994,0.11,11.0,0.01
2023-08-07,18.994,413.990001,7.0,59.141428714285716
2023-08-08,18.994,366.98,6.0,61.163333333333334
2023-08-09,18.994,10.0,1.0,10.0
2023-08-10,18.994,0.0,0.0,0.0
2023-08-11,18.994,0.585,1.0,0.585
2023-08-12,18.994,0.0,0.0,0.0
2023-08-13,18.994,37.0,2.0,18.5
2023-08-14,18.994,14.98,1.0,14.98
2023-08-15,18.994,70.875,4.0,17.71875
2023-08-16,18.994,37.980000000000004,4.0,9.495000000000001
2023-08-17,18.994,155.5,6.0,25.916666666666668
2023-08-18,18.994,0.0,0.0,0.0
2023-08-19,18.994,46.695,2.0,23.3475
2023-08-20,18.994,0.0,0.0,0.0
2023-08-21,18.994,245.0,1.0,245.0
2023-08-22,18.994,40.485,2.0,20.2425
2023-08-23,18.994,0.0,0.0,0.0
2023-08-24,18.994,1.0,1.0,1.0
2023-08-25,18.994,6.0,1.0,6.0
2023-08-26,18.994,264.87,5.0,52.974000000000004
2023-08-27,18.994,0.0,0.0,0.0
2023-08-28,18.994,0.0,0.0,0.0
2023-08-29,18.994,0.0,0.0,0.0
2023-08-30,18.994,0.0,0.0,0.0
2023-08-31,14.99,14.99,1.0,14.99
2023-09-01,14.99,11.49,2.0,5.745
2023-09-02,14.99,520.0,1.0,520.0
2023-09-03,14.99,0.0,0.0,0.0
2023-09-04,14.99,69.0,1.0,69.0
2023-09-05,14.99,0.5,1.0,0.5
2023-09-06,14.99,0.5,1.0,0.5
2023-09-07,14.99,75.0,1.0,75.0
2023-09-08,14.99,39.0,1.0,39.0
2023-09-09,14.99,45.1,2.0,22.55
2023-09-10,14.99,0.0,0.0,0.0
2023-09-11,14.99,0.0,0.0,0.0
2023-09-12,14.99,40.47,2.0,20.235
2023-09-13,14.99,2199.68,6.0,366.6133333333333
2023-09-14,14.99,10.5,1.0,10.5
2023-09-15,14.99,0.01,1.0,0.01
2023-09-16,14.99,191.000002,5.0,38.2000004
2023-09-17,14.99,50.0,5.0,10.0
2023-09-18,14.99,10.0,1.0,10.0
2023-09-19,14.99,28.0,2.0,14.0
2023-09-20,14.99,0.0,0.0,0.0
2023-09-21,14.99,397.95000000000005,8.0,49.743750000000006
2023-09-22,14.99,340.97,4.0,85.2425
2023-09-23,14.99,0.0,0.0,0.0
2023-09-24,14.99,0.0,0.0,0.0
2023-09-25,14.99,33.687107999999995,2.0,16.843553999999997
2023-09-26,14.99,0.0,0.0,0.0
2023-09-27,14.99,93.39,1.0,93.39
2023-09-28,14.99,0.0,0.0,0.0
2023-09-29,14.99,1.5,1.0,1.5
2023-09-30,14.99,0.0,0.0,0.0
2023-10-01,14.99,1.5,1.0,1.5
2023-10-02,14.99,0.0,0.0,0.0
2023-10-03,14.99,0.0,0.0,0.0
2023-10-04,14.99,38.0,1.0,38.0
2023-10-05,14.99,0.0,0.0,0.0
2023-10-06,14.97,1313.96,3.0,437.9866666666667
