Date,price,coll_sum,coll_count,coll_mean
2023-06-04,2.085,55.3,29.0,1.9068965517241379
2023-06-05,2.085,0.0,0.0,0.0
2023-06-06,2.085,8.994,1.0,8.994
2023-06-07,1.505,1.505,1.0,1.505
2023-06-08,1.505,0.0,0.0,0.0
2023-06-09,1.505,0.0,0.0,0.0
2023-06-10,1.505,0.0,0.0,0.0
2023-06-11,1.505,249.0,1.0,249.0
2023-06-12,1.505,61.28,7.0,8.754285714285714
2023-06-13,1.505,35.0,1.0,35.0
2023-06-14,1.505,902.69,2.0,451.345
2023-06-15,1.585,1.585,1.0,1.585
2023-06-16,1.595,3.1799999999999997,2.0,1.5899999999999999
2023-06-17,1.595,0.0,0.0,0.0
2023-06-18,1.595,12.39,2.0,6.195
2023-06-19,1.795,1.795,1.0,1.795
2023-06-20,1.795,3.99,1.0,3.99
2023-06-21,1.795,21.5,7.0,3.0714285714285716
2023-06-22,1.795,143.85,11.0,13.077272727272726
2023-06-23,1.795,100.0,10.0,10.0
2023-06-24,1.795,4.49,1.0,4.49
2023-06-25,1.795,0.0,0.0,0.0
2023-06-26,1.795,0.0,0.0,0.0
2023-06-27,1.795,49.99,1.0,49.99
2023-06-28,1.795,0.0,0.0,0.0
2023-06-29,1.795,18.364,4.0,4.591
2023-06-30,1.795,0.0,0.0,0.0
2023-07-01,1.795,2.694,1.0,2.694
2023-07-02,1.285,605.512,25.0,24.22048
2023-07-03,1.285,0.0,0.0,0.0
2023-07-04,1.285,16.689999999999998,5.0,3.3379999999999996
2023-07-05,1.08,13.955,6.0,2.325833333333333
2023-07-06,1.08,12.605,12.0,1.0504166666666668
2023-07-07,1.08,5.5,1.0,5.5
2023-07-08,1.08,19.854999999999997,2.0,9.927499999999998
2023-07-09,1.08,0.0,0.0,0.0
2023-07-10,1.08,33.0,1.0,33.0
2023-07-11,1.48,2.875,2.0,1.4375
2023-07-12,1.48,0.0,0.0,0.0
2023-07-13,1.48,0.0,0.0,0.0
2023-07-14,1.48,0.0,0.0,0.0
2023-07-15,1.48,0.0,0.0,0.0
2023-07-16,1.48,0.0,0.0,0.0
2023-07-17,1.48,0.0,0.0,0.0
2023-07-18,1.48,0.0,0.0,0.0
2023-07-19,1.48,6.484,2.0,3.242
2023-07-20,1.48,0.0,0.0,0.0
2023-07-21,1.48,0.0,0.0,0.0
2023-07-22,1.48,0.0,0.0,0.0
2023-07-23,1.48,1282.5,6.0,213.75
2023-07-24,1.48,5817.1849999999995,7.0,831.0264285714285
2023-07-25,1.48,300.0,1.0,300.0
2023-07-26,1.48,0.0,0.0,0.0
2023-07-27,1.48,0.0,0.0,0.0
2023-07-28,1.48,0.0,0.0,0.0
2023-07-29,1.48,0.0,0.0,0.0
2023-07-30,1.48,0.0,0.0,0.0
2023-07-31,1.48,0.0,0.0,0.0
2023-08-01,1.48,0.0,0.0,0.0
2023-08-02,1.48,0.0,0.0,0.0
2023-08-03,1.48,2.24,1.0,2.24
2023-08-04,1.48,154.76500000000001,4.0,38.691250000000004
2023-08-05,1.185,804.185,3.0,268.06166666666667
2023-08-06,1.185,0.0,0.0,0.0
2023-08-07,1.185,0.0,0.0,0.0
2023-08-08,1.185,475.0,19.0,25.0
2023-08-09,1.195,1.195,1.0,1.195
2023-08-10,1.195,0.0,0.0,0.0
2023-08-11,1.195,5.0,1.0,5.0
2023-08-12,1.195,6.04,1.0,6.04
2023-08-13,1.195,0.01,1.0,0.01
2023-08-14,1.195,23.9,2.0,11.95
2023-08-15,1.2,6.29,2.0,3.145
2023-08-16,1.2,2.6,1.0,2.6
2023-08-17,1.2,1.2,1.0,1.2
2023-08-18,1.2,3.0,1.0,3.0
2023-08-19,1.2,2637.5299999999997,6.0,439.5883333333333
2023-08-20,1.2,1518.0,3.0,506.0
2023-08-21,1.2,1230.685,6.0,205.11416666666665
2023-08-22,1.2,2665.2,4.0,666.3
2023-08-23,1.2,0.0,0.0,0.0
2023-08-24,1.2,0.0,0.0,0.0
2023-08-25,1.2,723.79,3.0,241.26333333333332
2023-08-26,1.2,0.0,0.0,0.0
2023-08-27,1.2,3.0,1.0,3.0
2023-08-28,1.2,0.0,0.0,0.0
2023-08-29,1.2,0.0,0.0,0.0
2023-08-30,1.2,0.0,0.0,0.0
2023-08-31,1.2,10.2,3.0,3.4
2023-09-01,1.11,5.11,2.0,2.555
2023-09-02,1.11,0.0,0.0,0.0
2023-09-03,1.11,0.0,0.0,0.0
2023-09-04,1.145,1.145,1.0,1.145
2023-09-05,1.2,3.55,3.0,1.1833333333333333
2023-09-06,1.2,2.5,3.0,0.8333333333333334
2023-09-07,1.2,7.4,1.0,7.4
2023-09-08,1.44,1.44,1.0,1.44
2023-09-09,1.44,0.0,0.0,0.0
2023-09-10,1.44,0.0,0.0,0.0
2023-09-11,1.44,0.0,0.0,0.0
2023-09-12,1.44,266.0,3.0,88.66666666666667
2023-09-13,1.44,684.0,89.0,7.685393258426966
2023-09-14,1.44,0.0,0.0,0.0
2023-09-15,1.44,0.0,0.0,0.0
2023-09-16,1.44,0.0,0.0,0.0
2023-09-17,1.44,0.0,0.0,0.0
2023-09-18,1.44,0.0,0.0,0.0
2023-09-19,1.44,0.0,0.0,0.0
2023-09-20,1.44,0.0,0.0,0.0
2023-09-21,1.44,0.0,0.0,0.0
2023-09-22,1.45,2.31,2.0,1.155
2023-09-23,1.45,7.86,2.0,3.93
2023-09-24,1.48,28.764,6.0,4.794
2023-09-25,1.48,4.4399999999999995,6.0,0.7399999999999999
2023-09-26,1.48,0.86,1.0,0.86
2023-09-27,1.48,4.5,9.0,0.5
2023-09-28,1.48,147.909,5.0,29.581799999999998
2023-09-29,1.48,1.0,1.0,1.0
2023-09-30,1.48,1.0,1.0,1.0
2023-10-01,1.98,1.98,1.0,1.98
