current_price,market_cap,total_volume,BTC_price,BTC_market_caps,BTC_total_volumes,ETH_price,ETH_market_caps,ETH_total_volumes,LTC_price,LTC_market_caps,LTC_total_volumes,XRP_price,XRP_market_caps,XRP_total_volumes
0.0625186950432225,60103632.82301065,24542474.77727244,32383.78112696872,605357009416.7555,29070652059.99501,2003.723921452108,233005814487.5354,25849497421.028152,118.24795114382208,7866951800.433402,1770138958.9477773,0.5737055813634152,26445756208.82064,2019404552.77175
0.0623734762591058,60902652.05582404,15861354.439457469,32409.499767175417,607621607805.3499,19741588059.45234,2027.5334479167043,236554595198.76672,21655718476.41885,121.10550765969118,8077469395.050521,1422550728.1290965,0.5950738476348508,27517390338.90026,2245674032.11694
0.0655574018588042,64426598.79568525,21585403.0939842,33455.55127272261,627747173675.4332,22937379734.63381,2117.154607794504,247068794868.1457,20760571836.05241,124.2342238711515,8286163795.152425,1349797069.533161,0.6094632044963907,28196999500.970444,1813927386.3669367
0.0701867690794899,69186386.20081334,23589820.81876312,34213.59993217662,642012590040.6406,22120323672.36721,2183.627414557696,255023351844.8617,19333415460.11124,125.71866893668708,8387276967.407461,1261581789.7927198,0.6110446430727691,28269947663.60385,1614041890.5268197
0.0676069280057074,66818730.47822887,15931782.75024416,35456.12466076684,664681184168.7764,20929083220.53677,2209.4993601030114,258067996305.1722,16557827418.503304,128.37733378607533,8557832144.367151,1465470007.8317134,0.6125591728144815,28326472774.149742,1383796680.001531
0.0725360596811636,72277792.96573943,40185425.51212455,37281.91809217662,701921012034.6644,53550491997.72306,2230.212067673471,261543645427.0268,35197538271.146904,130.95824543918272,8741779083.764177,2517126156.487427,0.623983788986763,28868798734.47323,3564334796.5071845
0.0738909612206516,74022380.35006386,29461958.072878048,39076.59377063225,732311951673.3547,36401287454.43055,2292.579636803809,267339757878.5193,28862032737.55321,133.6922604595157,8912475331.991972,1921260048.3200896,0.6422631283228032,29723719168.358337,3032121794.804283
0.0737185577538917,75369691.11931473,35324284.19121143,40031.19824444798,751371299910.5153,41369107422.71703,2299.689405936291,268838784855.6686,23171592869.594303,140.05207883476075,9348814420.119677,2129228386.633288,0.7242550876175754,32852692988.230244,6697161375.931053
0.0737399791917076,76081807.53834082,22170963.293295465,39977.75693922764,750407963580.4731,28717414113.01727,2383.443259961735,278785893426.22424,18266719970.9616,141.5713332527159,9450228320.781351,1793464124.6564934,0.7497844962597139,34826525034.87061,4216397874.8733854
0.0720173788140377,75042421.16069962,18707420.542911623,41936.261478677225,786531956383.648,35530501782.520935,2462.3999826480103,287344044145.01373,24040211451.365524,145.8541556975912,9736551488.51875,1806024558.04154,0.7543775937140769,34956569128.79335,4070677889.3198047
0.0718112563313643,74739801.9193169,25576999.67494096,41754.16660435275,784039345926.1898,28437941447.49927,2541.674599365905,297505707149.10004,21579519281.27989,145.28828035046652,9708449336.08721,1405878074.2070873,0.7502964501644548,34822531550.132,3136242263.004176
0.0703911430382357,73630408.5833931,15356489.52073915,39914.82975848789,747403845431.8284,28555173661.663795,2555.408178513038,297290528238.90314,25689002090.27945,140.80678209368656,9358409105.737217,1684525298.8059835,0.7269649380557404,33490734955.83339,3243277119.218785
0.0691510869336334,73184724.64381947,11884932.041232465,39278.76650810368,737440183775.5553,28057528866.262108,2611.6730699481845,306483554365.1923,26664958251.58228,141.67155315732666,9456946575.707258,1623628156.3728802,0.7416943188793625,34349676133.534256,3341261818.620836
0.0626654438331222,66933045.31980157,18656272.99944836,38368.35401197897,720835141114.3336,28422901237.16951,2521.268474889094,294760000421.45154,26304380467.43418,138.55919653556384,9286551471.933895,1523803552.9333727,0.7170384074303042,33218265132.76892,2831324444.739079
0.0651459798103186,71000988.97838669,20792320.11705982,39751.58457509862,747085951935.0547,27751046040.329308,2724.5322427136302,319613239659.44226,29356647318.25012,142.7558527011646,9551279815.204298,1576458971.9509697,0.7314367904089276,33994364798.13678,2915778567.791885
0.0647062901198337,71008731.3000459,18791579.419038992,40825.3819404497,768416417393.5968,38527930905.31518,2821.649692746136,330223699956.3277,37970347683.56547,143.33057178225835,9589445531.089306,1764040351.1347475,0.734172412850372,34143817201.28548,2696635219.191347
0.1163422157857652,128586133.761598,262957368.04089937,42802.13717474142,803853127161.2805,40840608016.84309,2888.732274275232,337961452767.8669,30876444992.275696,147.93392371072537,9877354742.544098,1991988407.9682708,0.7458480786964081,34633334804.98132,2823587160.453554
0.1763501917372164,195959565.3625188,525254544.5071391,44647.57760300116,838457486987.6113,42725276705.46515,3151.217516917676,368235028077.73975,38870720439.186905,155.85634289080252,10406187412.487291,2416855661.4896226,0.8163899784247708,37894868456.38714,4488674219.078024
0.1426421073580975,161590004.39452693,273040392.4945856,43753.21786264632,821704814136.0109,39633218478.615295,3012.3085592702105,352872000029.7298,34209269717.32262,149.52742958363368,9981346866.47305,2104942346.9020505,0.7812431839912185,36263438396.09534,4467786533.002503
0.1401307023440917,163239531.2598657,137987879.0387684,46311.00189857689,861862844505.6104,42726733997.85781,3163.0646551948857,363242219000.1384,38510599666.551865,166.36742842205203,11100739090.691969,3088150795.830364,0.8160049567711566,37583709631.509,4313429775.211553
0.1309755726704276,152763626.183371,97470590.92245936,45639.51401890709,854344953098.7552,35669862361.54627,3147.842995401753,368146417310.3951,30456934757.02111,165.72075047760234,11034249932.49583,2756223824.305392,0.8538180389687648,39514002150.6668,4471863525.357776
0.1313318038818348,157059372.78385544,115398107.78700145,45652.06012506926,857660568377.3856,35679832771.371475,3166.647217967929,371120421692.36896,28540625893.874588,171.0906980431037,11420751413.639864,2701054560.223835,1.0058872545464763,46598977910.73202,8624878007.739822
0.1280185977266189,154810348.21978194,51399368.87357886,44495.20979327958,836054770491.896,35838614930.04035,3048.4126816864195,356667351344.9034,28111908833.730755,165.45903474558477,11035052205.051607,2667551798.05477,0.9659471173643736,44736297538.85398,7982967680.979009
0.1327214001166584,161594726.73914662,69518375.74590494,47717.27052766495,895084141168.7996,34320865037.164627,3323.19799054098,387650495386.42346,25989682658.6423,183.5108295610609,12256846299.426054,2851759419.004196,1.0882573655865535,50454533105.66228,6770637886.202456
0.1179096828300301,144550566.46136892,56168991.558593705,47088.85313451467,886593539912.8141,33294851810.64847,3268.5481770314927,383333523376.4307,21723717067.76398,182.37224930761167,12207380592.269388,2559350873.92189,1.2768123622747267,60003066118.75983,12155352324.285776
0.1203359058066222,147767123.85505503,69174387.35238384,47025.00323011282,882888202377.7089,32863850458.005253,3309.7549104132368,387075388591.617,24412292890.901497,184.51942818679905,12299559504.83368,2534932086.1779027,1.2817798754722616,59584210571.94573,10902516170.1948
0.1171412615194285,147642967.56943306,53764363.98483047,46031.75754362583,866391335029.3693,34221605780.00136,3153.583683763619,369733082268.3038,25922917846.046463,178.55215295507665,12044822922.647083,2522211734.2410336,1.1918799071113604,55864357102.57856,8267311800.322677
0.1077991620850325,136331149.52079684,33792953.3643578,44534.45485421991,836777066605.9799,34488116651.18446,3007.144027171272,354390048289.1804,28303010380.7042,168.39445289264123,11240770000.472055,2131817489.15259,1.0944855705972716,50803400116.72417,7615205365.500671
0.1134373999680169,142747030.4468114,49564856.60472215,45015.46554608543,847143004614.999,34668999387.83819,3037.230251196439,357527359807.9584,23192419118.647858,168.1720164917863,11225921789.1516,1922409410.748841,1.1558972500791076,53716679098.06286,8061965404.006682
0.1210834552116699,153995015.46492508,71862119.66343485,46745.03462296988,867650725472.864,38434805722.95271,3144.8184367851927,360685430760.7975,20590444717.44903,174.80180296053743,11509075324.49982,1839468802.260428,1.1852489496278933,54568786813.40489,5252378789.931088
0.1239716976011437,158196808.047722,85154322.89415024,49195.87860189616,923013359587.472,36497089236.87114,3276.9698366433354,383483277312.2806,22079051284.799744,183.2708294533336,12209613196.349447,1837465861.6324189,1.2584294715021178,58384958845.83498,6979164637.937753
0.1194938697839591,152931812.4608875,53959369.279979184,48933.68915131164,920750216465.3846,42147725293.165855,3224.0004601521537,378500212583.4824,19339185909.36738,180.2465213630128,12055320164.0744,1624853593.7430768,1.2197381897444493,56683485420.24004,5229699024.887526
0.1151654846413423,148572730.4461111,45537139.86802619,49250.54486971799,925630106451.4792,27110183703.24463,3243.4863583537394,380718215752.5816,17023426890.400778,185.5793326814969,12396744160.233543,2108165260.9256728,1.2246487645120476,57001021097.1346,4757633980.348473
0.1196572341392586,152705737.4058734,49202852.39534544,49518.57748790696,930729196214.2946,35800255386.41374,3320.4091697810586,389578100858.59686,22119621924.56181,187.04851414210248,12485977360.203775,2076516806.6442044,1.2487668631389008,58032501462.3368,6713418548.767188
0.1353237778872704,175318415.26181749,150308046.39368874,47940.6079149608,902489541307.5308,38387146174.87064,3177.6637963046905,373455291323.226,23531754575.67992,173.7467616491553,11642596607.39695,1949349383.254052,1.1458793612657157,53731037233.17458,6389709602.506549
0.1490507689812777,196300962.9127977,152850167.07261702,49002.70376627545,921328247353.5627,33517327123.55537,3231.4414517288,378980836224.5277,20438475652.044525,178.02832560623148,11883856192.01266,1712750334.7468586,1.170876776871693,54461699709.8884,4651023694.044695
0.1291882921699632,172370151.20399597,79582998.46632099,47229.070650876114,887832142450.1957,33774857002.92822,3122.971797237849,367860898491.3749,18755498273.80065,169.5180560081577,11315773446.110418,1930035470.078196,1.095513385233697,51253633200.265205,4741112858.195668
0.1307111781652098,173616547.95706713,58519514.781839445,49083.10330586219,922969799298.94,34607868773.39842,3267.539434750998,383644799228.1656,18470749435.076,175.83486006887645,11747791807.570658,2657520591.422942,1.1805811945514972,54816173108.79227,4927038356.466052
0.1298061984489979,173446645.63413998,42747530.43363359,48936.53725414221,920017911098.7556,28491785397.36584,3245.430222387629,380750077080.9469,13957284069.585829,175.64062407803442,11724470872.323118,2110524159.6448045,1.14848558655292,53420204731.61571,3356486936.289892
0.127088970831529,169993821.29790172,32824456.996285696,48907.27073106221,919515378468.8468,26244843557.50788,3233.383151693551,378786220548.7996,14110206249.483368,174.98879456122884,11680959547.858044,2285728184.809266,1.1440525854699377,53214009871.00871,3051611593.028822
0.1200492758969027,163003060.1840696,45140317.60541373,47124.25422469402,885729258052.6316,32326073271.91957,3232.7338632854617,378977088509.6317,21741061738.59384,167.95684016784602,11187356992.431517,2264146083.50816,1.106189235053155,51552699668.6147,3388125204.934452
0.1189997900805573,162460856.77116114,36473111.63875888,47335.42029920565,890014982634.8986,34868965959.24512,3440.5623358869034,403657783560.1046,32201644522.644287,171.77547863534423,11475429430.682352,2189172521.914135,1.191610433585163,55449845566.08223,5799191345.955378
0.1210959682152963,166957435.10392898,34684905.30479647,48823.05520964915,918058330851.4828,39060601275.21267,3790.613996221556,444243407062.371,34465100677.998825,181.11743498435027,12088044122.03615,2774015017.4297585,1.2318568493947302,57176500918.3438,4776288908.80461
0.1229799945189926,171881591.03110048,33432412.01535116,49338.78465183332,927323146557.212,39362789535.46043,3793.3007433464186,444936758974.6008,28115776510.36788,183.83166664069432,12271244378.987486,2654117926.197442,1.2573255129034822,58518869426.32522,5088919871.219462
0.1238326183294865,173257446.60442865,34422170.693778455,49934.5282762881,937295558515.289,42934455726.28852,3936.1633916244464,462019852288.094,30463347266.426533,212.3519400527542,14175047195.936176,5753472753.106617,1.291252384471998,60097905361.71874,5627962921.351644
0.1344542840416062,190342263.1620189,75859499.91144037,50013.02994694588,940538655659.8083,36985805206.72937,3894.937511605067,456929768632.2518,24002848309.4245,213.21880325244888,14232912580.942972,4382080698.721429,1.2532249149224717,58328018007.69259,3879457061.050158
0.1392436383246786,195608319.6518348,52118307.363422446,51696.206431317885,971284117138.44,31765191430.17128,3950.270344526561,463973074693.0737,19760598542.300423,229.3239438418851,15307972822.425728,3751401946.513961,1.2984832643777855,60369683926.971634,3722441377.0724654
0.1534516045674757,210383359.8020896,81742856.04905367,52739.80016634552,992868819862.2306,37532574716.902405,3943.256785301908,463012228435.44434,20190616165.855145,220.1032885332572,14692469973.029629,3797512105.494117,1.3911304469034182,64681235824.03411,7118678175.874282
0.1137863880705295,160938841.7437238,98378021.7100428,46995.16417095979,881943904968.6511,64010507329.271904,3440.341756836568,404516339491.4938,42541561062.44531,178.4445909458318,11895604543.560871,4841380209.404615,1.131348061182022,52560384655.15143,8624946310.927073
0.119063358144237,170681270.6643165,67591294.72008869,46085.02861578186,866885887154.3109,48151104381.08485,3496.859022996073,413866162089.4392,34175479497.51584,179.3006525594279,12015537429.12473,4555784101.837267,1.1056689280662244,51742102326.78837,7312860365.762958
0.1246894018445129,180083495.5281672,53216387.59210102,46518.94118660236,876179332243.7437,38581092903.84418,3435.97993265133,403936419964.8866,25796050344.02528,180.86431975960545,12073166216.500729,2915923407.4194803,1.0912461914893277,50955416305.62672,4560820267.419777
0.1194862290736158,199502670.5305777,63134626.52761302,44802.60640249699,842222636395.4677,38051987740.15768,3209.915696090501,376789025177.2447,24111446202.20492,173.8959910922053,11599982350.680834,2534713363.703875,1.0535526974723732,49040455295.85219,5795054546.938835
0.1267008823256104,244875629.30193987,41621949.17525495,45196.488277558245,849828231595.6722,34160277726.441067,3268.1041621348804,383321475836.21576,19742335705.039883,178.74764607286275,11931872713.834728,2227645427.1906786,1.0752209314359358,50064588773.404015,3715232220.3536334
0.1374694944649693,266659473.7971748,64715864.92224224,46195.21830082935,869122611514.091,27585855039.22065,3417.839366766938,402834673220.724,18149841767.144417,183.4489073132636,12245694193.151337,2474946596.8173027,1.1169842609284972,52198672027.55827,3465975902.9797125
0.1260496943180984,245059958.7105741,73218935.8910002,45139.83396873267,848992511473.5618,40683028027.85497,3301.186776828727,387934440817.1596,25897933725.98018,180.18020711088525,12026057255.3403,8617431878.868057,1.068604148677846,49713889918.76721,4231526906.016336
0.1297714590135412,252892691.78211364,36186600.85806839,47135.43199562694,886524004596.6061,38645575965.52751,3425.2508733748823,402557959131.822,21080767347.82575,183.2460085966746,12229424489.746922,3401564791.457684,1.096311313495669,51112488081.680565,3535592613.053136
0.1309299824975318,258444301.30780813,31162318.194452304,48186.53275704722,906727769791.0696,30037816650.128475,3595.9625714292315,421477522819.9356,18985547836.19136,188.99992857014863,12616239375.27891,2990353969.084617,1.1188839268554256,52164873856.70661,3333096499.5505505
0.1275298148753939,254181024.70849824,42833368.40356894,47879.47343992101,900990520811.9348,31578783374.768665,3573.3075160249905,419510540250.7301,22391476966.87709,185.88956312352107,12408614349.618196,3771083978.297083,1.090957634109528,50840881076.693855,3353442627.8817763
0.1247203680858241,250395277.5327533,29288303.57589244,47228.65821623257,892585184977.8329,27731209179.052345,3412.177182421673,401297385415.4547,19039612529.444134,180.05673784606748,12067636758.159355,3395504379.525413,1.0676582584217478,49776618499.80079,3302953461.8778715
0.125360679140379,249779091.6287929,23095575.45084112,48266.62707279063,907957032341.1344,27630476157.8273,3427.58426153173,403306688199.6298,16278153590.132132,181.66198761002045,12126412631.030792,2172816986.038738,1.0758127160149578,50095864483.0054,2826213578.2064643
0.1218839153876498,244214466.7389545,19611090.66056612,47371.03933236471,891560241243.0585,26163167368.59442,3335.884886514119,392513622186.47833,14500103698.494116,176.03197327594566,11755609272.269262,2132856602.6768675,1.0490216603570472,48976892028.34062,2689597572.7479634
0.1034321978551979,205118876.9406069,43321031.96925595,42932.94659595412,805826302811.3501,41220025453.5186,2977.3226793404747,348966852277.93604,28477674119.56528,157.48604063802327,10512604962.26462,3113313353.8233466,0.9219523462131592,42739802420.452415,5679575996.083541
0.0940680898728178,188929057.310762,37349416.12595865,40386.62363528928,760802031650.6051,45940419565.082825,2744.1109995297,322261202754.7664,32062935710.168865,146.98852658065172,9778752348.494122,2617744216.947601,0.8667768999124397,40536055692.84123,4843258119.06593
0.1075342265912389,218612648.1983744,30652626.094391085,43587.22305058473,820460824050.9529,36624234960.05299,3074.119761245824,359840797180.9415,27084409011.05875,160.90906687722006,10731293840.46711,2448345122.80878,0.9970202456951556,46525234505.14472,5342990578.20909
0.1106213758667919,226503579.69607025,25087714.2909628,44980.898214810935,846615719473.8734,33594750549.99859,3159.269865581771,371681653192.37537,19536554032.084408,164.32758105439206,10972485278.468178,2153613635.436473,1.000436281381362,46670917777.496605,4349288006.629749
0.0986084874097991,203940430.99471408,41638401.0718986,42752.1681545072,809772498812.6799,42973070342.65028,2930.7427060738946,349627373001.0197,28504692815.75815,151.95202891837235,10200662930.252695,3067752227.3311872,0.9409389925960898,44406741436.03866,5002962524.012147
0.0942188447388,193845385.0375232,22010596.45844965,42856.85516422452,808279417023.3408,30898116660.05655,2946.9708461401983,347010586155.9232,22533679023.57236,151.9076669813909,10132388187.20556,2758915259.2520385,0.9425529621409652,44234883872.33624,3397129864.947502
0.0831563025649713,180268711.1690335,50097399.78361416,43336.86123324274,825341135635.7169,30462815705.283737,3063.31634471348,359680654321.7558,24916718280.69273,150.65607266892263,10219843342.92489,3278492460.160436,0.945767340044055,44610627727.60149,3744659769.988968
0.0839134200282172,179767209.39725006,28715938.769987144,42247.35572900636,794889951096.439,30483144439.45263,2939.742282853775,346015184170.8788,20890327693.72457,145.06085540315584,9748921903.219854,2627449641.8682165,0.9227647628979544,43056599715.41218,3535317785.246621
0.0848587314177615,182310140.48696768,41353909.16398206,41010.37519836549,775534111089.4891,29691944223.292786,2798.984417260104,330646942649.06793,18975426962.499523,140.40612536172182,9372475961.870188,2714402314.296716,0.898182776890135,42026727617.622604,3255751838.192269
0.089481206691874,192583144.8520369,24451418.67202205,41587.66786232295,782626384092.2843,30068690311.96594,2855.611730526516,335476370747.3378,17522543131.581055,145.03338884320144,9681357897.310526,2500219981.975202,0.9281598600445692,43276000832.10583,4115648364.824045
0.1018991218465176,230036343.7506853,36702084.64621645,43859.32614724109,827840965059.6127,30859918334.565014,3013.493232032077,355017980604.5097,19400423828.622337,153.1453759499212,10228958668.177526,2404772315.829891,0.952996640574888,44546255848.78191,3810704690.68687
0.1090733235379033,247798885.55543128,29365709.69850705,48181.87627260008,906929641888.8243,42089383189.81192,3305.107041443724,388950236002.1381,24368105704.24636,166.03298444923087,11077015406.904276,2943230546.085889,1.041123216492475,48635128492.83734,5450641793.35395
0.1076061802627671,245649753.0000357,19048322.04727858,47777.762019063,900582483713.1118,29742127387.956062,3393.9242492696653,399455864987.66345,21335051735.331825,169.65830733575754,11659851024.782587,2859712957.102274,1.0400949689546977,48624896672.828384,4306337139.694428
0.1062420273421809,242859602.77344623,15475439.034454796,48282.97113857447,910331395887.4816,26034594561.96341,3426.387080851377,403971441903.5559,18130363405.68516,170.96527037444142,11749810607.616468,2912326781.574752,1.0558307110700278,49365458816.466354,3984603570.935984
0.1069393364792684,246985141.80474293,17061187.564243816,49260.23232113069,927812140868.0522,32691763060.319107,3390.310407759615,400955543856.1877,19898468513.475533,167.54549258443683,11506766114.666618,2685181954.2209654,1.043707235680866,48793771729.00825,4055935516.5868335
0.1102468378544968,256752091.99884328,20580106.136879504,51668.99422435564,973040988102.9114,35480330025.02791,3520.3422566393974,415494260964.53455,19024921944.49268,174.11810925008209,11959486591.453056,2624353783.533902,1.085381037917221,50742040289.27556,4618206775.554543
0.1063488379273445,249298416.5039472,20280384.992880143,55415.00574202895,1044675252844.3665,48462388015.80152,3592.1761295000256,423560000564.3804,24709364134.235622,179.19993360488678,12309753394.568789,3225630004.905476,1.0783609291517349,50510105397.084496,4763213321.928321
0.1183439832835369,277606209.7651256,72922480.4097289,53894.59599452107,1015246512238.866,36549815857.28183,3594.918357967647,423610266229.8694,21186801824.571068,179.0563327253737,12301131244.813486,3515152317.772371,1.0689411075660604,50032615318.54273,4109614452.9961433
0.1244662780790382,292751589.4177856,55065452.62173734,54010.93747374405,1016650501581.1074,33935485256.826164,3558.549577083409,419918377734.5956,18144469093.77964,175.96907129240822,12090218245.97475,3002931305.124391,1.0614650033600554,49574670484.36498,3619180042.9510336
0.125320164955868,295236579.47369874,38526921.320406206,55125.46033768045,1038524699061.4408,31927344846.44677,3588.0809215501645,421836191767.0316,13815631715.44782,179.98361613010505,12367375432.497158,3043830823.8010216,1.164184622292562,54500306202.6913,5215457308.273685
0.1211833980388065,286103499.94270897,29331527.34284128,54711.86959664297,1030788036761.6326,38579271671.06987,3431.0193069150096,404765054558.1925,18106607784.26291,175.4349103638173,12056112164.150536,2710452830.030585,1.1360668412266464,53174487201.32791,5873832688.556178
0.1179120931851673,277310959.55533344,36811455.33219486,57572.51085559653,1084736227837.6608,41913482915.37917,3537.840087124068,415159189478.8265,20424407322.58066,179.31064182083853,12254760530.977692,2917835057.963248,1.133037188398032,52826755743.18047,5387182320.602415
0.1111416434479525,262539724.9787327,24108250.37103037,56335.035460511535,1061829863954.132,40021384610.698265,3498.10529212066,412579624206.7684,20207646949.24054,172.38712263600246,11849297493.770144,2817715667.75125,1.1014676454979804,51575328749.387634,4900506651.734668
0.1126360724153939,266680496.65323284,23005240.19470208,57487.9858804222,1083366079898.5511,41216945749.34656,3605.650334298176,425077639326.6074,18300885349.63732,177.81538534871174,12226025574.253551,2522300436.344707,1.128457291689578,52904409166.68246,4776071703.094285
0.1183963563852317,281140132.78804535,18962324.919300325,57452.43178503547,1082900149762.5826,35994603913.188385,3794.516888224821,447060207235.15424,21679175672.91577,180.36004347909247,12399079366.708729,2442709490.723976,1.1323296666545746,53092666834.4863,4426576203.664879
0.1169642505976375,278817736.6559673,33688251.20134291,61809.02394427028,1164782155730.3254,53653355008.40819,3885.641764529699,457796523350.2234,23144188055.382,189.3351502535552,13018317286.77698,3109064131.118713,1.145759547685495,53654404126.03082,6336537375.785692
0.1175149527485332,279466123.3065482,20851981.24767146,61165.63564211521,1153847028824.7434,35385452268.77726,3854.498461449342,453064999520.12646,18154520779.65643,187.1511259464532,12831025871.315945,2606140566.587907,1.1385957390003698,53515008800.351616,5199617764.454336
0.1125286488546645,267459602.38310707,14658181.0342285,61583.77443961336,1160650121141.9934,29625957541.677635,3854.223686940845,453191180361.09015,17263171427.44574,183.5998678067939,12626547685.461506,2326813530.436107,1.0925155626661034,51215070062.49703,4324902488.195447
0.1106195184103681,265463937.38232243,17079555.372533716,62017.972725178704,1173944883529.633,39610183787.23528,3752.61872738495,443346920004.58325,18931081929.44796,185.5330367802904,12760817690.062843,2475012852.053199,1.0812358492867855,51082154781.4788,4174250709.210672
0.1096833775113468,263113528.55469367,11945494.350074992,64517.64856042277,1217582580302.557,42550624869.2941,3884.5872952429017,457653555321.406,17449609317.97657,188.9625315638643,12994083695.672173,2200024350.6004963,1.0943871012139437,51167582884.69608,3583236811.93044
