Date,price,market_caps,total_volumes
2019-09-19,77.63028352179293,4919900833.419566,4006401561.181898
2019-09-20,76.9755385334459,4872160110.084115,4044344388.1010857
2019-09-21,75.25576897931265,4761512004.515974,3191516086.7647557
2019-09-22,73.20041741342708,4633804865.855344,2501482678.2638345
2019-09-23,72.5326173146601,4595949670.918117,2604666812.601454
2019-09-24,66.41396865317495,4206002447.067675,3027271303.203236
2019-09-25,56.620694989562246,3657878667.4425797,3827158962.508244
2019-09-26,57.461772116087836,3641438719.1035795,3197472471.155131
2019-09-27,55.225882827161286,3517949796.8070145,2664769314.086623
2019-09-28,55.757579060538326,3530007126.8890285,2376641710.291221
2019-09-29,55.48374561513027,3507119945.3471975,2140161338.2681072
2019-09-30,53.88474198010775,3414304517.402368,1858144256.8391347
2019-10-01,55.921660562568455,3543015051.683736,2298533709.841701
2019-10-02,56.42195465339066,3576236712.1460686,1922076156.0676243
2019-10-03,56.42195465339066,3576236712.1460686,1922076156.0676243
2019-10-04,56.938973590340325,3609743974.2254033,2102600325.8213365
2019-10-05,56.40987436773424,3576221269.317219,2124763827.915279
2019-10-06,56.7551229244573,3598520494.030424,1932247536.1814756
2019-10-07,54.56807847097016,3460538514.8949895,2208173353.887215
2019-10-08,57.51084192039776,3647263787.221144,2685530681.529552
2019-10-09,57.003822435163855,3615533228.087758,2320820276.7205224
2019-10-10,59.29914075318528,3761736798.512447,2560273287.8221893
2019-10-11,57.486010559986006,3646978137.998324,2220047307.9185934
2019-10-12,55.652322209386035,3526807727.707485,2192891120.9593186
2019-10-13,55.736716131379815,3536761011.8570957,2012738540.7832124
2019-10-14,56.49068792848673,3588730682.276681,1942249853.7426631
2019-10-15,56.80576148307711,3605353985.3066874,1798244573.7648325
2019-10-16,54.64600956175765,3468848498.4093485,2190723972.452159
2019-10-17,52.544376500174735,3335608533.384727,2158063149.1537757
2019-10-18,54.941812296425546,3487662059.9936867,2153282537.721518
2019-10-19,53.20963328809018,3376750872.722161,2173221689.6678333
2019-10-20,53.811606008422096,3414864555.135939,2050919597.4994152
2019-10-21,54.86266064599203,3481767285.716165,2197588895.8586454
2019-10-22,54.77495641609611,3479925170.3687825,2173006140.2531114
2019-10-23,53.40538946864502,3389002511.1309695,1961702416.2345703
2019-10-24,49.391154775199055,3137481490.4224925,2468313086.5192995
2019-10-25,49.633298063671134,3155602861.3485527,2164990572.315231
2019-10-26,56.92609778066944,3615046625.2614183,3289049726.611091
2019-10-27,56.74149203792975,3602468771.8223124,5286969218.130311
2019-10-28,59.65838911583142,3791585438.327108,3939232602.971256
2019-10-29,57.8573764236964,3674165872.5597067,3514397386.996258
2019-10-30,59.72490779214682,3794389434.483992,3339826527.4429936
2019-10-31,57.929834297757516,3684411281.526955,3181545293.471195
2019-11-01,58.42352476932361,3714298105.7950416,3983788506.662422
2019-11-02,58.33337033723084,3709328844.0522866,2878437635.0579724
2019-11-03,58.35754576168543,3712454207.54128,3360717475.6440697
2019-11-04,58.37448950920741,3716741944.30184,2558690699.7660246
2019-11-05,61.27516616276951,3900985894.9687724,3345297146.2954884
2019-11-06,63.013201157075756,4008630210.1242914,4035994798.988505
2019-11-07,63.99897686487766,4067581503.62231,3289328791.174612
2019-11-08,61.429948951000306,3913009589.6095433,3040109585.691546
2019-11-09,60.38609231335982,3842416513.4317856,3041984419.0296745
2019-11-10,62.091477911475785,3957123776.9851685,2512577645.180557
2019-11-11,63.68900340407829,4053231878.08829,3569584404.3264
2019-11-12,61.68525412268236,3930275216.1846204,2643915388.496151
2019-11-13,61.19324551856555,3894442140.0514517,2835140215.904013
2019-11-14,60.90596762374031,3881329239.605077,2626636577.7455506
2019-11-15,58.94985495402562,3754771354.0297,2439955016.184268
2019-11-16,57.61720241110998,3666804135.152108,2624849876.973144
2019-11-17,58.38323735757095,3721210721.287129,2263621622.631194
2019-11-18,59.24446830039255,3767598811.138623,2256114619.6688185
2019-11-19,55.96724968717429,3564819938.877737,2424951151.9017015
2019-11-20,55.097494224051935,3507936996.814978,2229572403.6446466
2019-11-21,55.00541053687145,3502388864.813898,2215500574.6154513
2019-11-22,50.6619759617372,3227869638.578771,2552586131.227523
2019-11-23,47.63872421715349,3032673381.58647,3159459998.0231667
2019-11-24,48.15305573738831,3068412955.14018,2078123916.1826608
2019-11-25,44.00831420115766,2832882236.370642,2216273868.4753847
2019-11-26,45.68331196386117,2909016330.918235,2754615171.559153
2019-11-27,46.90301696526966,2995594718.5046024,2239767969.0337987
2019-11-28,47.70161169046006,3043733098.4987974,2351507808.9515305
2019-11-29,46.84266184224713,2987900650.04161,1989553865.4016578
2019-11-30,48.587406994832754,3096979813.152704,2095314777.4021962
2019-12-01,47.263625629951974,3014907198.495158,1830961888.076806
2019-12-02,47.59650803649381,3034628280.546663,2128776856.9404032
2019-12-03,45.53208922752043,2905742274.0158777,1787699894.7056391
2019-12-04,44.78540615543267,2855494940.73071,1699583650.1768284
2019-12-05,44.635429483732395,2851470822.4655676,2152051698.4323874
2019-12-06,44.789301976706824,2851202500.5146146,2129324077.5133777
2019-12-07,45.35981266199468,2888756483.9805565,1777032565.1473322
2019-12-08,45.11634914386131,2879327018.30148,1687180464.7687757
2019-12-09,45.5047563045469,2904485056.75544,1593489096.7075484
2019-12-10,44.42830086843323,2833898000.5093126,1724965360.086632
2019-12-11,44.1107213190501,2815148780.7080293,1683291418.1038744
2019-12-12,43.58756241153421,2781765162.868064,1762047059.6072052
2019-12-13,43.72602330571635,2790943136.467522,2133233952.9145436
2019-12-14,44.3409650444387,2828243756.7311153,2213601763.62268
2019-12-15,43.27902129963441,2762756781.910328,2003975312.960103
2019-12-16,43.46519641756044,2769888222.6622066,2105842301.008244
2019-12-17,40.01510786208894,2549989417.9342628,2339807026.3595905
2019-12-18,36.97768954451543,2353649450.8734884,2643878379.514004
2019-12-19,40.806694312951244,2594814106.787032,3359767389.4567275
2019-12-20,39.64559521417565,2521238729.6566815,2387843926.3654227
2019-12-21,40.17824038501184,2557002562.975795,2317759039.08951
2019-12-22,39.70134642319314,2524935329.5140443,1856445736.3395488
2019-12-23,41.938737272848485,2664688459.110598,2614792011.5494432
2019-12-24,40.71217530962799,2585741047.925821,2299054232.991342
2019-12-25,40.38507581523571,2569900947.0725794,2269292949.288163
2019-12-26,40.12792390456115,2556600597.4256206,1942469015.3836513
2019-12-27,40.036385371357994,2550665686.7524095,1823335377.4870358
2019-12-28,40.95049538181734,2609318823.690964,2388335620.740553
2019-12-29,42.832732385615074,2746319472.298679,2688221160.1220045
2019-12-30,43.149777074597296,2754147232.265501,2630902542.0988708
2019-12-31,42.36779063583593,2699090060.7224226,2413296756.317601
2020-01-01,41.3303118717958,2631033887.899123,2220352351.006171
2020-01-02,41.606316132725595,2650379786.940752,1979757413.5385168
2020-01-03,39.413813127257534,2513232761.203657,1678103159.1729414
2020-01-04,41.991047401505135,2683016172.671081,2333782492.3913755
2020-01-05,42.781417393309496,2727569539.430861,2085468681.6081836
2020-01-06,43.22732337719152,2754444566.012892,2498422925.5879364
2020-01-07,45.69501450067401,2915710357.829009,2553854865.643269
2020-01-08,46.327305351339305,2964692011.0358877,2892663220.047803
2020-01-09,45.20246778781239,2891096928.8105264,2791396416.0488086
2020-01-10,44.895384507907565,2852809770.3251224,2499015922.5955935
2020-01-11,49.06719537650529,3106712669.048134,3224050087.629457
2020-01-12,49.21148991520423,3151133131.0728855,3567223735.248599
2020-01-13,50.996923843914956,3252025458.3740244,3268625614.003306
2020-01-14,49.56609673295276,3166461606.815168,2778346081.4976273
2020-01-15,58.835107885073135,3751459376.7867517,4922572945.755792
2020-01-16,58.17539942833922,3704825023.528594,4827236010.700429
2020-01-17,57.57398848454515,3677471974.6937833,3604666158.9625134
2020-01-18,61.677767513249876,3944890048.5995297,4249162761.9262424
2020-01-19,59.31992169462802,3789824144.068176,3991694641.882566
2020-01-20,57.63549862583513,3682900550.20762,3313263623.92992
2020-01-21,57.11688480622139,3649924255.5762477,2588154597.32632
2020-01-22,57.613168855167174,3671276930.9571924,2662236964.14792
2020-01-23,58.18958486655498,3719224079.411516,2571549989.9177
2020-01-24,54.264347694338525,3461934952.4806924,2614446138.6044574
2020-01-25,54.36658328376222,3475618916.486599,2966929135.576305
2020-01-26,53.518773167372835,3424646440.374553,2140240073.6413903
2020-01-27,56.13695980255,3589659592.857473,2691276421.5659485
2020-01-28,58.472983336716034,3739446628.8695583,2820515140.848382
2020-01-29,60.41071901822735,3863812136.663059,3102068140.0402117
2020-01-30,59.7961848456901,3824926436.1674933,3564120335.75494
2020-01-31,68.19062380635584,4362340214.874027,4859857051.940528
2020-02-01,67.58036833976736,4323780791.204591,5388082237.776554
2020-02-02,70.71388383422426,4524804439.512806,5017337673.669914
2020-02-03,70.21388259736777,4493317029.428309,5238349497.012709
2020-02-04,69.71674091709288,4457821018.951326,4336675937.995766
2020-02-05,67.98402789157137,4351698221.237381,3747064363.1824284
2020-02-06,72.50229101409012,4641494960.067943,4278773732.768424
2020-02-07,73.35397093114041,4696572136.049285,4489773825.683815
2020-02-08,74.31922357147701,4741891251.622826,4745575179.732064
2020-02-09,76.58250990001312,4904452844.952262,4304304098.754255
2020-02-10,76.9779003419706,4930315943.128947,4224235059.5837073
2020-02-11,74.31885056717807,4760514198.120192,5254999781.873791
2020-02-12,76.68739112130218,4912693706.168165,4447759448.56478
2020-02-13,80.84784735304666,5187061127.530532,5184886590.259942
2020-02-14,80.35867614043458,5149006006.055332,6608420065.312588
2020-02-15,82.9620008479181,5315269235.8664875,4899300275.804567
2020-02-16,76.24865723539396,4886813352.26865,4954019471.78071
2020-02-17,75.30735419428447,4827058061.936681,6561956254.102113
2020-02-18,73.47715816599518,4669235514.479683,5371763867.476828
2020-02-19,77.04982022227438,4960734597.998579,5159965554.389871
2020-02-20,70.81068717642833,4540377478.676299,4593115888.923358
2020-02-21,69.52106032175067,4466674473.372694,4890559683.772689
2020-02-22,73.27338179271311,4699294666.736681,4962599787.747462
2020-02-23,74.91139161856353,4804883822.079394,4671139764.078064
2020-02-24,79.66623820445704,5110438784.780377,4824912814.003222
2020-02-25,75.55416314029355,4830913141.942744,5556387945.19144
2020-02-26,71.30588616651143,4572800080.108999,4895640918.751048
2020-02-27,60.85428019698771,3915474637.948839,5215601509.186436
2020-02-28,61.29501391750456,3948524905.1794887,5429761161.101574
2020-02-29,60.124380478462975,3859076577.3855953,4823322953.45569
2020-03-01,58.0947744995579,3729258959.679366,3315466964.707307
2020-03-02,57.982718482908616,3722461516.3110385,4056678098.0414844
2020-03-03,61.387753216164,3941488920.094796,5491624364.880774
2020-03-04,61.16972831839516,3927910860.0761356,6611887815.786327
2020-03-05,60.24834798560568,3869179765.241715,4202923459.5906315
2020-03-06,61.6474779705907,3959484177.2508626,4235758005.4962916
2020-03-07,63.12311775002151,4054732384.9970655,4466516591.371286
2020-03-08,60.43170477676251,3882319278.0156283,3829713821.3963246
2020-03-09,51.213938137757125,3290502550.532672,3708201200.06098
2020-03-10,50.025118805408525,3214474673.0706234,4403136077.298616
2020-03-11,50.17570612627498,3224531075.472046,3760841533.8817225
2020-03-12,48.5160916176663,3118218947.183739,3127779538.5171247
2020-03-13,30.28081713037428,1932962671.5070968,3997086814.8450975
2020-03-14,37.63721446752693,2419405985.2854376,6292602767.403613
2020-03-15,34.40363514968084,2203649104.433666,2922256840.927512
2020-03-16,36.529436034437104,2348597741.507014,2712125771.2373605
2020-03-17,32.786377810915454,2108163870.3970861,3434261352.815002
2020-03-18,34.52394451160115,2232853826.640809,2945929415.658272
2020-03-19,34.590718759009356,2224649955.7988987,3044607060.672048
2020-03-20,38.986819644643546,2507643183.265741,3454578337.742642
2020-03-21,37.99759172484464,2439382790.9386907,3607835778.774005
2020-03-22,38.07295486228046,2449413774.049139,3330200936.397142
2020-03-23,35.50456004097771,2284444812.204689,2676336913.0869694
2020-03-24,39.03582479150503,2511937005.942921,3323889866.361073
2020-03-25,40.612846657356386,2613698359.221548,2920318856.3793783
2020-03-26,39.24660316297314,2526054853.498941,2671849842.096831
2020-03-27,40.377280132813745,2599126634.4221964,2649873991.083215
2020-03-28,38.09848393304914,2452713940.543393,2126937817.3344326
2020-03-29,38.91148983077907,2505340327.9594817,2973414804.129698
2020-03-30,37.34894252471797,2405018605.650292,2140130654.096888
2020-03-31,38.99668226603268,2512152352.7386513,2809026117.9277277
2020-04-01,39.12976023809397,2527868198.6885247,3066212297.5077877
2020-04-02,39.371644616540536,2543112417.5258007,3127520526.5357213
2020-04-03,39.96085940733167,2566188334.7905617,3722718657.3428483
2020-04-04,40.408450559995266,2603292926.6559134,3030615072.713705
2020-04-05,40.69370275505751,2619974804.612441,2636498355.9631844
2020-04-06,40.31278373562329,2596608381.7428665,2723884177.080434
2020-04-07,44.682230833386114,2879838587.511534,3675368960.07645
2020-04-08,44.67106612408621,2879457946.5178037,3942194403.417511
2020-04-09,46.489363032337444,2997021746.841314,2972503204.6513367
2020-04-10,46.38101466607907,2990372199.5366344,3235902913.434944
2020-04-11,42.127716499117234,2716126932.301336,3197151628.1823444
2020-04-12,42.50127781630214,2740857779.7605543,2916307696.9132776
2020-04-13,42.108637512709265,2715856364.3353887,2968353310.746143
2020-04-14,41.26874879368051,2661968723.9554234,3080265655.812133
2020-04-15,41.19774363709778,2657665714.893143,2964553332.332709
2020-04-16,39.295365055327046,2535232127.0930605,2748060851.224996
2020-04-17,42.40016708035563,2735857773.6229844,3970565147.0736074
2020-04-18,42.25151455645541,2726605083.525256,3505799309.2920446
2020-04-19,43.99534540642538,2839483491.970712,3281747108.251264
2020-04-20,42.23948460894982,2727144302.099702,3685075729.1568637
2020-04-21,40.35910603510565,2605415617.477453,3477705370.808853
2020-04-22,40.50635326036437,2614921638.8808303,3286151898.121419
2020-04-23,41.815657017824236,2700063347.886299,3106096059.358067
2020-04-24,42.65252468395609,2756051000.1155095,4348940371.892319
2020-04-25,44.46317669126096,2871632289.637668,4056280289.845061
2020-04-26,44.40862168631562,2868419186.8523965,3978856891.8173847
2020-04-27,44.62756491722613,2882880702.002473,3874857464.9809318
2020-04-28,44.49126112962705,2874407676.589314,3839988165.117842
2020-04-29,45.689772912318716,2952199248.60166,3503467253.4823246
2020-04-30,48.78332040513955,3152446130.7976546,4340997192.780498
2020-05-01,46.19229238099793,2985326129.7877245,4667497418.353732
2020-05-02,46.97169153915602,3036049606.0957937,3124469001.8983207
2020-05-03,49.20677205004636,3180876722.8397946,3511099367.8478284
2020-05-04,48.077002825696205,3103635501.1249075,3561323700.1508865
2020-05-05,47.02454308867785,3028515287.819112,3592376073.6433964
2020-05-06,46.538089621914054,3009427134.458644,3408732483.2800207
2020-05-07,45.51292933815964,2943460784.277275,3868986220.435322
2020-05-08,47.46870424907492,3070299797.0145407,3877196760.964509
2020-05-09,47.669691689217885,3083606639.9279227,4206061299.6623125
2020-05-10,47.04358578433151,3043460941.8773975,3480867072.383078
2020-05-11,42.19348872817627,2729985944.4997873,4441063447.791679
2020-05-12,41.57107188773261,2690006620.052054,4696046496.216861
2020-05-13,42.114735935430346,2724578267.682179,3641910136.9166417
2020-05-14,43.19773793444786,2797008471.8139486,3433358603.386145
2020-05-15,43.91170781426683,2842419918.481786,4037283380.3420844
2020-05-16,42.65010638310425,2761074834.37273,3336624307.6407146
2020-05-17,43.079874082916035,2800449212.752359,3574284113.5312123
2020-05-18,43.61155324452331,2816772444.624533,3569941831.2207174
2020-05-19,45.23005013509124,2931685750.682478,3646065571.266572
2020-05-20,45.463621207464925,2944518178.3975096,3445697955.830778
2020-05-21,44.22663030732638,2865925371.796004,2970995137.1551266
2020-05-22,42.72871574363125,2767977666.8487496,2816831414.411185
2020-05-23,44.00887576230386,2850956004.921865,2509223256.893116
2020-05-24,43.847233666448915,2841966598.4684153,2407785814.3178577
2020-05-25,42.18639624203146,2747197416.9589,2358999864.345624
2020-05-26,42.911179875214096,2781168940.105863,2510220608.049391
2020-05-27,42.28751255371689,2741076277.2998815,2246548703.081632
2020-05-28,43.76945738301345,2836846093.930722,2449454889.1830797
2020-05-29,44.658723443487304,2895384373.0975323,2403848925.9529862
2020-05-30,44.47093855968127,2885584679.1775365,2329123256.9168653
2020-05-31,47.66219026243264,3090841697.415876,2531365834.5739346
2020-06-01,45.75715188266636,2967645189.210175,2394255572.176256
2020-06-02,48.334088979996565,3156341384.761475,2818768410.2657166
2020-06-03,46.079393314803276,2989940579.6810775,2753163604.2818713
2020-06-04,47.061515304656965,3053255192.6384673,2437041544.50016
2020-06-05,47.45756949786966,3079380986.336426,2516600449.1354527
2020-06-06,46.878803797405965,3042501113.516863,2410171447.0646887
2020-06-07,46.7525912561538,3032639391.2564874,2104956593.542735
2020-06-08,46.58526346259398,3023679311.7506957,2330150215.0319247
2020-06-09,46.40158122520795,3012093000.0139294,2366191294.2935
2020-06-10,45.896784751228324,2979663913.548292,2165149059.5578847
2020-06-11,46.6554956063533,3028686454.283962,2218118543.0000296
2020-06-12,43.46467886975068,2822237691.693257,2448864752.801253
2020-06-13,44.7089879069326,2903332964.9439273,2238150150.821135
2020-06-14,45.11747075374162,2930175599.5141587,1703323581.0017006
2020-06-15,44.070120700112284,2862714382.213163,1748374558.0410745
2020-06-16,43.79423446311941,2844881164.431206,2007433973.0589678
2020-06-17,43.85064010056444,2848931817.817644,1763461971.4517198
2020-06-18,44.04460411658278,2864357972.0888324,1818685708.1189418
2020-06-19,43.50090939688529,2826777755.229409,1388769179.2656517
2020-06-20,42.81061192310982,2780460385.78106,1633019358.3149471
2020-06-21,43.5909040849994,2827164191.979875,1163084948.1209483
2020-06-22,42.963278880117656,2786651137.7070103,1421113856.5926948
2020-06-23,44.376073707403435,2878746723.402495,1483315414.7575068
2020-06-24,44.13845546936312,2863665294.412741,1354115742.377386
2020-06-25,42.5853071385758,2763171967.775663,1340940137.50718
2020-06-26,42.38334399528373,2750342435.8564315,1191066903.6059327
2020-06-27,43.140898612734304,2802770220.4425383,1389765239.401752
2020-06-28,41.112309217114046,2668430750.414148,1184329723.9213839
2020-06-29,41.399549790866814,2687405550.014637,1081999206.3646648
2020-06-30,41.88893944559539,2722576405.1248817,1308815003.3165495
2020-07-01,41.21009341714519,2677254552.8838854,1134831295.3447313
2020-07-02,41.7471551125746,2712689567.327076,1006851621.845021
2020-07-03,41.02343697703279,2666276352.4580007,1046295277.1565627
2020-07-04,41.18483658991759,2674162449.2862477,964391999.7853957
2020-07-05,42.09302126322132,2734315662.3039336,1025556211.2963257
2020-07-06,41.68934632833335,2708407622.704733,1032152701.493816
2020-07-07,44.0666503990215,2863152763.743501,1498016268.8359122
2020-07-08,43.32514684140118,2811786799.84961,1215124537.44136
2020-07-09,45.27189229731017,2942089940.3692393,1526522191.8668013
2020-07-10,44.37474281180175,2882550574.1682434,1406120068.8834832
2020-07-11,44.28281411194997,2878989784.7044134,1133900454.0897691
2020-07-12,44.6220981468918,2900803591.990229,1013189636.6883478
2020-07-13,44.70795067916056,2906761936.435128,1200458516.7151787
2020-07-14,43.93322457494403,2855078946.4817047,1333631621.225491
2020-07-15,43.855785705904374,2851929347.437786,1225825807.26313
2020-07-16,43.315160781214196,2817157064.4991508,961655950.4208977
2020-07-17,42.0600186536875,2735828797.293796,1047150281.9741515
2020-07-18,41.90869696008941,2726277217.67358,677243499.7097691
2020-07-19,42.43676622752216,2760933544.5661883,656970855.8446186
2020-07-20,42.6780708564458,2776927288.389544,722094890.1724429
2020-07-21,41.97381683615026,2733539273.0254116,716898100.0325592
2020-07-22,43.74215194645075,2846823097.366715,1017328847.3476903
2020-07-23,44.961055227571144,2929165057.0024304,869288175.2235047
2020-07-24,44.90566835773515,2923190249.4399304,1075526752.6711113
2020-07-25,44.16220830472597,2875112865.9521265,1289105583.6831574
2020-07-26,48.99348063807221,3189841628.7592983,2170193310.2140474
2020-07-27,48.13585082246852,3134354911.9658833,2282971535.4542785
2020-07-28,52.93577317675548,3447293805.873476,3168108976.159385
2020-07-29,55.766754056046274,3632060672.04981,3097281948.2068663
2020-07-30,55.218302555414574,3596742704.759209,2204843113.2607403
2020-07-31,57.082118678829374,3720848462.3648853,2755920155.1820974
2020-08-01,58.15475289592702,3787764747.1661873,2111828633.3887012
2020-08-02,61.692187131237034,4027095204.2527957,2978271123.2711186
2020-08-03,56.68803163560441,3693744461.261726,3314290251.624648
2020-08-04,58.50725338170284,3807022171.910899,2112760855.9066691
2020-08-05,57.532997961295386,3750740585.551663,1807830137.65592
2020-08-06,58.846762761266596,3832937432.848773,1912094679.7644427
2020-08-07,59.1744019805959,3855607230.7220745,2086062050.8559995
2020-08-08,57.06346535010003,3722322393.6325197,2470653405.3642793
2020-08-09,57.92464082156637,3771235366.1232696,1646738418.2638202
2020-08-10,56.94602590066505,3713202504.888993,1486123526.6629584
2020-08-11,58.213972167902895,3797104493.617502,2136575748.7260375
2020-08-12,54.27410579203147,3545020217.461514,2503843627.6866684
2020-08-13,54.54470331354024,3556320968.0669985,2240313837.038385
2020-08-14,57.100321798050956,3721043286.204346,2574069523.222331
2020-08-15,56.85779249013981,3693366310.9064474,2342856335.6926327
2020-08-16,59.94634718861119,3911487029.116384,2928499307.7312446
2020-08-17,63.75157771852119,4159129364.939645,3504667048.359871
2020-08-18,67.14423287720139,4382021886.572505,4023208949.8595133
2020-08-19,65.43571062296172,4278578439.1378984,3663784454.302389
2020-08-20,61.984558909579945,4046064926.889311,3275367623.55599
2020-08-21,62.87917513877963,4108057993.8320065,2803148157.0237627
2020-08-22,59.11248314238979,3863363752.8612156,2803094220.940219
2020-08-23,60.32046983706104,3938571502.0642357,2344594618.7100277
2020-08-24,60.53938150614906,3962884581.344576,2351640514.019611
2020-08-25,62.249707561005,4065791711.028731,2481333814.549704
2020-08-26,58.506080464577614,3821387499.29988,2572102995.882607
2020-08-27,58.21122706804445,3802533400.96904,2100170962.10289
2020-08-28,55.95802895016378,3655777163.408252,2125919901.9150841
2020-08-29,57.19184434175808,3736806405.410548,2273821635.8204355
2020-08-30,57.07559991344331,3729605750.493309,2025496324.2427692
2020-08-31,62.738515898173894,4100090584.708784,2649981023.648567
2020-09-01,60.95552510433979,3983740402.535963,2366434812.830789
2020-09-02,62.65701330574974,4134068888.1339593,2552417863.9096212
2020-09-03,58.2090564103623,3801919382.806389,2445103718.042237
2020-09-04,47.388032073693864,3098110224.8266554,2301558528.186719
2020-09-05,50.58790095793095,3307691534.5973773,2557252365.8776436
2020-09-06,47.82148351737835,3127141600.3948364,2418206372.9905906
2020-09-07,47.90186268958278,3132753425.1257844,1902238780.1695814
2020-09-08,48.73766301764076,3187880426.539466,2099946361.4162207
2020-09-09,47.492414909847945,3086867363.7127013,2054210894.2616763
2020-09-10,47.80354031615265,3127426864.4230275,1877877856.2454195
2020-09-11,48.62099149475825,3181253592.174421,2178675858.905353
2020-09-12,49.029107856725894,3207855501.6070495,1785278604.8197348
2020-09-13,50.828865050261186,3326453506.9084573,2076587851.7220533
2020-09-14,48.07473058354407,3146550355.8324947,1774626149.2591496
2020-09-15,49.0154998386393,3208482063.2779303,1932536087.93956
2020-09-16,48.303934873146794,3156431520.0266995,1833570761.200332
2020-09-17,47.854392471069104,3133549759.262185,1879283897.0237267
2020-09-18,48.81197798050791,3203490685.155519,1858103859.1167254
2020-09-19,48.355927948498675,3166678354.250951,1861324555.8672638
2020-09-20,48.536470624218204,3178876473.172127,1741231520.833576
2020-09-21,47.049953789303906,3081852886.430401,1704470697.6138358
2020-09-22,43.24347703553686,2844067682.4544287,1955932528.3932776
2020-09-23,44.487314258470114,2914609515.0487127,1617613247.2197561
2020-09-24,42.97144967989784,2815597122.347441,1561653396.635669
2020-09-25,44.91040389023547,2942985266.823215,1823896263.1446927
2020-09-26,45.91086006798208,3008879306.454264,1747479731.9932432
2020-09-27,46.09665924819183,3019712576.4293213,1908407338.5904162
2020-09-28,45.98426293176993,3011777729.890723,2081204460.596281
2020-09-29,45.192268286888755,2962809214.0483956,1756879120.354449
2020-09-30,45.6404156125638,2992509276.337595,1616334980.0351014
2020-10-01,46.24117088211196,3034119907.633546,1826216265.5754645
2020-10-02,46.24114379785607,3032516907.158288,2182917157.1435833
2020-10-03,44.891215925303726,2944279767.5843797,1911918002.0513682
2020-10-04,45.55348758133441,2989137205.153124,1630069343.3824325
2020-10-05,46.70242096338555,3061589134.6551595,1882927123.945881
2020-10-06,46.33252891492986,3039737800.0074897,2112038828.578852
2020-10-07,45.960256793344364,3015629548.5997577,2416461775.1509323
2020-10-08,46.539215891621254,3055940427.250863,1902936624.7957907
2020-10-09,47.09841536068805,3092095359.3591537,2000491475.1759925
2020-10-10,47.800889723799436,3138965076.3399386,1987064241.1903715
2020-10-11,48.81823297219347,3204466785.309129,2363213929.9715953
2020-10-12,50.64787024828471,3325382377.1804514,2084902547.5157309
2020-10-13,50.63431356097049,3324433976.6310825,2125321059.2079701
2020-10-14,49.865154002068266,3273623459.1479406,1779079777.6592371
2020-10-15,49.83149310877301,3270598152.386502,1872370850.1475823
2020-10-16,49.46749329569327,3248878552.9431334,2055361925.026705
2020-10-17,47.58387904563274,3125487750.635742,1837045044.9734235
2020-10-18,46.95837944296968,3084706642.4681125,1950195612.7164407
2020-10-19,47.55697693824969,3121722246.7383833,2503968530.4858403
2020-10-20,48.03437698871181,3153880852.9329915,1598655468.8435397
2020-10-21,46.889084721968764,3081148705.056713,1387607286.4216688
2020-10-22,52.963332198189235,3477427334.4260097,2501981131.485949
2020-10-23,54.304243268459224,3569163510.647403,2613327987.2164173
2020-10-24,55.33214316309196,3640165704.8428144,2609411520.53234
2020-10-25,59.077497679231925,3881166098.3121147,2980760041.410894
2020-10-26,58.79593827260101,3864379173.687208,2673996131.8033514
2020-10-27,56.85987714233998,3739148708.2653465,2613635054.901494
2020-10-28,57.93251753570844,3809443372.010182,2482173322.624547
2020-10-29,55.900399954561905,3671324591.605794,2570013329.202523
2020-10-30,54.797390278686485,3611312421.416083,2151884679.676641
2020-10-31,53.867732810767635,3543136809.2271194,1860500687.1564305
2020-11-01,55.708279760083805,3664534668.564069,1970744542.0656934
2020-11-02,55.41204205930136,3645413637.9691725,1667277708.8231068
2020-11-03,53.825758354428636,3541462557.23452,2328609776.97827
2020-11-04,53.82308772445742,3538312118.276275,1866840971.69868
2020-11-05,54.69221362861966,3599317975.926325,2094550206.0319185
2020-11-06,58.991706068374576,3882924933.284784,2534178801.4054923
2020-11-07,62.9623548329934,4147896453.483361,3153005442.355488
2020-11-08,58.91491268404929,3878524239.318329,3056238031.521848
2020-11-09,61.028779208119225,4029290920.7375007,2076996586.256523
2020-11-10,59.26694076235269,3891519073.1661077,2250007732.6773105
2020-11-11,57.907418791609935,3813314839.2249413,1920408182.6811905
2020-11-12,59.243821459307256,3902670672.9864283,2157964597.9734826
2020-11-13,60.19117443970652,3964708994.598357,1961006014.1121614
2020-11-14,65.47338224892505,4312255515.136835,3361423292.6994753
2020-11-15,63.98777721776308,4215664174.5525975,2384641700.4228187
2020-11-16,62.39788549528678,4112688542.953685,2094279030.114608
2020-11-17,73.66535291252396,4854333864.049942,3869656357.06535
2020-11-18,76.31540769527042,5031482620.053736,4345956847.899222
2020-11-19,73.78762127873205,4863449848.392801,4422822070.446011
2020-11-20,81.32342100823108,5374062033.280471,4992921925.836639
2020-11-21,82.64229693785896,5448287224.618022,4633845576.740281
2020-11-22,86.8915369577071,5697721449.610347,5066060003.592868
2020-11-23,82.86225405474103,5509409379.32486,4545693558.032755
2020-11-24,88.64648495365853,5844961531.093229,5326473375.035798
2020-11-25,89.05886803872532,5872841361.196805,5608449821.431303
2020-11-26,81.62150278822762,5356790440.204101,3587963289.2375517
2020-11-27,70.85787240532885,4673597603.695381,5766208794.80621
2020-11-28,69.15644659781293,4561848920.695455,4119507108.0211496
