EMA_3,SMA_3,EMA_7,SMA_7,EMA_30,SMA_30,ATR_14,ATR_7,STD_30,high_low,true_range,STD_7,high_low_pct,RSI_14,STD_3,RSI_7
1.5062916641268578,1.483,1.5050396405973023,1.4564285714285714,1.760239678440796,1.8641666666666663,0.1886428571428571,0.2015714285714285,0.2943081991585585,0.1720000000000001,0.215,0.0922042246733855,1.1144377910844978,35.16949152542372,0.0887637313321269,48.36065573770492
1.4606458320634286,1.4853333333333332,1.482529700230811,1.4384285714285714,1.736952659103011,1.8351666666666664,0.191,0.2091428571428571,0.2942742192105073,0.1609999999999998,0.2109999999999998,0.0849565715387585,1.1175182481751824,27.49301025163095,0.0858506455033118,39.46488294314382
1.428822916031714,1.4643333333333333,1.4611472536453884,1.4225714285714286,1.7140893763110427,1.8111,0.1941428571428571,0.2174285714285714,0.2997340602877013,0.1780000000000001,0.1780000000000001,0.0800226158508969,1.1293604651162792,28.12202097235462,0.1014363511436377,40.480274442538594
1.433411458015857,1.4166666666666667,1.455360435864441,1.4348571428571428,1.695571879104087,1.7861,0.2026428571428571,0.2205714285714285,0.298488993616757,0.2779999999999998,0.2779999999999998,0.0737369843236351,1.222935044105854,31.1111111111111,0.0205507501891181,59.188034188034166
1.4162057290079286,1.411333333333333,1.4412703189187923,1.4425714285714284,1.6757312903136274,1.7580333333333331,0.205,0.209,0.2937894488062575,0.1819999999999999,0.1819999999999999,0.0650867552908182,1.1382978723404256,30.910763569457217,0.0231156512634957,55.400000000000006
1.3731028645039645,1.389,1.4134527273738158,1.4314285714285713,1.6526569493148324,1.7291999999999998,0.1956428571428571,0.1925714285714285,0.2918659824716431,0.1140000000000001,0.1140000000000001,0.0774873261526481,1.0880308880308882,35.10971786833855,0.054690035655522,42.292490118577085
1.351051432251982,1.352666666666667,1.3923395388046302,1.4127142857142856,1.63110381084764,1.7020666666666666,0.1912142857142857,0.1808571428571428,0.2899006885045322,0.0879999999999998,0.0879999999999998,0.0849013433064476,1.0670731707317072,30.812013348164623,0.0401289587870867,35.60439560439559
1.382525716125991,1.3576666666666666,1.3977546553972358,1.3888571428571428,1.6166762740578031,1.6779333333333333,0.1859285714285714,0.1702857142857142,0.2823974862315253,0.1239999999999998,0.141,0.0427138875598724,1.0921248142644873,39.91179713340684,0.0487886598846052,30.071599045346048
1.395262858062995,1.3836666666666666,1.4003159920068868,1.387857142857143,1.6028356145331335,1.6547666666666667,0.184,0.1588571428571428,0.27472766243272,0.131,0.131,0.0420770268730744,1.100229533282326,42.240373395565925,0.0474376784142693,48.648648648648624
1.4121314290314977,1.4169999999999998,1.407486994968882,1.3924285714285711,1.5913266257041807,1.6312666666666664,0.1862857142857142,0.155142857142857,0.262187210468651,0.1519999999999999,0.1519999999999999,0.0448807944925994,1.116564417177914,45.325443786982255,0.0108166538264955,56.10687022900764
1.4090657145157488,1.4143333333333332,1.4071152461891916,1.387857142857143,1.5790775624486966,1.6065333333333334,0.1790714285714285,0.1375714285714285,0.2462758102466481,0.155,0.155,0.0409203640071472,1.1107142857142858,53.79213483146066,0.0127410099024991,43.44262295081967
1.4270328572578743,1.4266666666666663,1.4165864353578663,1.3944285714285716,1.570229743143723,1.5838333333333332,0.1677857142857142,0.1265714285714285,0.2274059234562455,0.0719999999999998,0.1049999999999999,0.0463424108956394,1.050034746351633,56.72043010752689,0.0196044212700999,59.42622950819671
1.4155164286289372,1.418333333333333,1.4134398263399994,1.405,1.559276338863296,1.5592666666666666,0.1564285714285714,0.1202857142857142,0.2037146302421893,0.0669999999999999,0.07,0.036615115275906,1.0487272727272727,49.72299168975069,0.0231156512634961,67.12962962962953
1.3922582143144686,1.406,1.402329869282581,1.4107142857142858,1.5467556696683809,1.540266666666667,0.1492142857142857,0.1175714285714285,0.1933964898824428,0.0689999999999999,0.0689999999999999,0.0235776326611891,1.0509977827050998,43.54609929078014,0.0380394532032502,57.99999999999999
1.4126291071572343,1.402,1.4099974022064654,1.4134285714285717,1.5392798730499486,1.5246,0.1450714285714285,0.1198571428571428,0.1816809632674605,0.1569999999999998,0.1569999999999998,0.025065628144671,1.116296296296296,38.58024691358026,0.0320468407179596,54.14847161572055
1.4273145535786171,1.4146666666666663,1.417998051846214,1.4182857142857144,1.5328945075244325,1.5138,0.1376428571428571,0.1164285714285714,0.1763891465892444,0.1069999999999999,0.1069999999999999,0.0270537384090621,1.0752990851513018,52.749490835030535,0.0398036849215694,57.32758620689655
1.4271572767893086,1.434,1.420248538925032,1.418,1.525951481923378,1.4993333333333332,0.1299999999999999,0.1048571428571428,0.1643155780667234,0.0710000000000001,0.0710000000000001,0.0269320131689878,1.0507868383404866,53.07377049180328,0.0075498344354166,49.55752212389381
1.4140786383946544,1.4233333333333331,1.4154364041290304,1.4172857142857145,1.5177675643080817,1.4827666666666668,0.1143571428571428,0.0911428571428571,0.1468625168331724,0.0590000000000001,0.0590000000000001,0.0273661243493843,1.0425072046109511,46.08879492600424,0.0207444771767225,48.90829694323147
1.4120393191973273,1.4126666666666663,1.414077303083059,1.412285714285714,1.510716052627472,1.4679,0.1046428571428571,0.0827142857142857,0.1293019321401329,0.046,0.046,0.0245065588888492,1.0333091962346126,51.24153498871331,0.0132035348803111,41.206030150753726
1.3470196595986637,1.3643333333333334,1.3810579770624032,1.3948571428571428,1.495764270008406,1.4491,0.1167857142857142,0.1132857142857143,0.1123183130583564,0.157,0.284,0.0553516894395352,1.1394316163410303,45.219123505976086,0.0714446172453581,28.671328671328663
1.289009829799332,1.3076666666666668,1.3435434825838697,1.375142857142857,1.478470731500488,1.4296666666666666,0.1219285714285714,0.1262857142857143,0.0962992223742441,0.1599999999999999,0.1599999999999999,0.0835093379437939,1.1392515230635334,41.12318840579712,0.0922189423781029,27.152317880794683
1.252004914899666,1.2426666666666666,1.3114076118010995,1.344,1.4612754494090625,1.4163333333333334,0.1176428571428571,0.1154285714285715,0.0974383388869931,0.074,0.0810000000000001,0.0977684338969789,1.0643478260869563,29.399585921325084,0.0349904748944062,7.08661417322827
1.197002457449833,1.196,1.2690557087156054,1.3011428571428572,1.440453683171061,1.3985999999999998,0.1178571428571428,0.1192857142857143,0.0973378758190486,0.0869999999999999,0.1340000000000001,0.1123201207433951,1.0804810360777055,25.818181818181827,0.0474447046571363,2.830188679245268
1.1955012287249165,1.1836666666666664,1.2502917814917724,1.2678571428571428,1.4243922739056396,1.3851666666666669,0.1143571428571429,0.1238571428571429,0.0968201615272352,0.1029999999999999,0.1029999999999999,0.1029391868555292,1.0932971014492754,29.776247848537,0.0375810235802095,17.18309859154928
1.3082506143624584,1.2523333333333333,1.292968836195474,1.2707142857142857,1.4241713435826049,1.3811666666666669,0.1297857142857143,0.1684285714285714,0.0925445217489729,0.371,0.371,0.1074301544969542,1.3203799654576858,50.95541401273886,0.148365539574849,51.798561151079134
1.304125307181229,1.305,1.2947266271489732,1.255,1.4160893153755592,1.3742333333333334,0.1387142857142857,0.1947142857142857,0.0904832555792997,0.1979999999999999,0.2299999999999999,0.0903474773674841,1.1662468513853903,41.63783160322952,0.1135825690852368,41.76646706586828
1.2735626535906146,1.3213333333333332,1.2817949703486662,1.2494285714285716,1.4048297642107643,1.3705999999999998,0.1477857142857143,0.1822857142857143,0.0935434990092605,0.197,0.197,0.0896044216596132,1.174955595026643,40.88335220838053,0.0908973780333397,46.73366834170855
1.3012813267953072,1.2906666666666664,1.293596227770441,1.2634285714285716,1.3998996327463629,1.3700666666666663,0.1569285714285714,0.1875714285714285,0.0937398944745028,0.143,0.1969999999999998,0.0938027312019951,1.110254433307633,47.85867237687366,0.0437530951286415,57.75316455696202
1.4206406633976536,1.3706666666666667,1.3551971708628348,1.3098571428571428,1.409003818826616,1.3744666666666667,0.1737857142857142,0.2321428571428571,0.0985560345895773,0.3929999999999998,0.3929999999999998,0.1365350120804581,1.317191283292978,54.94912118408881,0.1528212463413898,69.64933494558645
1.516820331698827,1.4939999999999998,1.4196478781745936,1.3771428571428572,1.422253976344033,1.3795666666666666,0.1998571428571428,0.2804285714285713,0.1067525929050578,0.425,0.472,0.1548541556556064,1.267800882167612,57.46724890829695,0.1474822023160832,78.4764207980653
1.6064101658494132,1.6163333333333332,1.488735908653028,1.4488571428571428,1.4400268292963032,1.3834000000000002,0.2057857142857143,0.2877142857142857,0.115907394664577,0.1540000000000001,0.1540000000000001,0.1712731041070878,1.0995475113122173,61.08821104699093,0.0780534005238407,79.25407925407926
1.5417050829247063,1.5953333333333333,1.4858019314890678,1.4568571428571429,1.4424263177291334,1.3854666666666666,0.2246428571428571,0.2808571428571428,0.1170374927646806,0.24,0.3229999999999999,0.1710627843526386,1.1747997086671522,52.70270270270272,0.1105637071255082,53.29411764705883
1.5338525414623532,1.5663333333333334,1.4958514486186076,1.489142857142857,1.4478480197810937,1.3897666666666668,0.2367857142857143,0.2788571428571428,0.1198126938566795,0.2159999999999999,0.2159999999999999,0.1572974131716008,1.1490683229813663,54.01106500691563,0.114936214194375,64.52442159383034
1.5349262707311766,1.513,1.505888586465309,1.531,1.4535646892806549,1.3930333333333331,0.2267142857142857,0.2711428571428571,0.1224794094822695,0.143,0.143,0.1138712723502629,1.098012337217272,59.56325301204819,0.0315753068077273,70.04103967168263
1.6264631353655885,1.593333333333333,1.558916439854345,1.5865714285714287,1.4707076337518932,1.4036666666666666,0.2340714285714285,0.2805714285714285,0.136104760192748,0.1949999999999998,0.2629999999999999,0.0916039612368742,1.1215710723192018,66.6895133653187,0.1080802171229089,73.5187424425635
1.654731567682794,1.6456666666666664,1.5899373298931114,1.607,1.48446593167202,1.415433333333333,0.2517142857142857,0.2712857142857143,0.144515524361946,0.328,0.328,0.0953554752841581,1.197471402769416,65.83220568335588,0.096572943070691,60.9831029185868
1.6628657838413972,1.6906666666666663,1.6102029974209864,1.6152857142857144,1.4965513487677282,1.4268333333333334,0.2518571428571428,0.2232857142857142,0.1508141316284704,0.1359999999999999,0.1359999999999999,0.0984339275617869,1.0837954405422057,68.66619618913198,0.0244199372098858,54.91525423728815
1.6969328919206983,1.6949999999999996,1.6404022480670284,1.6202857142857143,1.511736970822945,1.4374,0.2547857142857142,0.2218571428571428,0.1606672723792625,0.1359999999999999,0.1439999999999999,0.1039514538710535,1.0810005955926143,68.8421052631579,0.0317490157327975,53.08641975308643
1.6894664459603492,1.6946666666666663,1.650801686050604,1.649571428571429,1.5227623682704008,1.4465333333333334,0.2400714285714285,0.1992857142857142,0.1666161670620106,0.1359999999999999,0.165,0.0837752094255019,1.086845466155811,60.46511627906977,0.0319426569548427,75.81863979848865
1.6127332229801747,1.6496666666666666,1.622101264537264,1.651,1.523619367491037,1.4501,0.2343571428571428,0.1898571428571428,0.1673714329021628,0.121,0.1499999999999999,0.0813674791711507,1.078981723237598,59.27672955974843,0.1014412802232648,51.01214574898785
1.5768666114900871,1.5863333333333332,1.601825948402583,1.6517142857142857,1.5247443315822655,1.4546,0.2304999999999999,0.1898571428571428,0.1679586566534355,0.143,0.143,0.0802033130772814,1.095973154362416,62.21311475409836,0.0828874739229948,50.51124744376276
1.5894333057450436,1.5596666666666663,1.6018694613019375,1.635142857142857,1.5297436715291202,1.459833333333333,0.2360714285714285,0.1915714285714285,0.1700817416731548,0.2750000000000001,0.2750000000000001,0.0761039389506911,1.1893939393939394,61.42259414225942,0.036746881953919,34.23913043478262
1.5227166528725218,1.5329999999999997,1.5654020959760842,1.6027142857142855,1.52497253135764,1.461566666666667,0.2234285714285714,0.1755714285714285,0.1697577753708196,0.2159999999999999,0.2159999999999999,0.0976314742381052,1.1555075593952484,46.283185840707965,0.0733280301112883,26.304801670146148
1.508858326436261,1.5176666666666667,1.5478015719819294,1.5775714285714286,1.5230336937291484,1.4657666666666669,0.2042142857142857,0.1851428571428571,0.1689453458520137,0.195,0.203,0.09975446045643,1.1331967213114755,44.61678832116789,0.075593209571597,32.608695652173935
1.4934291632181305,1.476333333333333,1.5303511789863475,1.5414285714285716,1.520121090548717,1.4672666666666667,0.2052142857142857,0.1885714285714286,0.1688441299834973,0.1680000000000001,0.1680000000000001,0.0784598775231869,1.1171548117154813,39.41747572815534,0.019553345834806,22.67818574514041
1.4722145816090653,1.4746666666666666,1.510513384239676,1.5084285714285717,1.515651323732952,1.467566666666667,0.1925,0.1857142857142857,0.1688056796179069,0.145,0.145,0.0543594737001152,1.1035714285714286,48.44868735083532,0.0221885856542397,23.80952380952384
1.4281072908045327,1.4376666666666666,1.4788850381796557,1.4867142857142857,1.5071392663428362,1.4661333333333333,0.1937142857142857,0.1975714285714286,0.1693437095200824,0.2330000000000001,0.2330000000000001,0.0697034534910042,1.1774562071591774,41.70560747663552,0.0483976583455819,29.00552486187847
1.4260536454022663,1.4196666666666664,1.465163778634709,1.47,1.501764560149408,1.4669,0.1925,0.1951428571428572,0.1690905388980313,0.1260000000000001,0.1260000000000001,0.0685346627627303,1.094100074682599,43.67945823927765,0.0337095436536265,35.26448362720406
1.4035268227011333,1.396333333333333,1.444122833975994,1.4384285714285714,1.4939585124398298,1.4659333333333333,0.1825,0.1734285714285715,0.1695094206177343,0.123,0.123,0.0441620392904009,1.0915178571428572,27.44310575635879,0.0240069434400932,20.84432717678102
1.3992634113505666,1.3999999999999997,1.431842125481979,1.429714285714286,1.487562759395057,1.4696999999999998,0.1689285714285714,0.1622857142857143,0.166510256492627,0.1379999999999999,0.1379999999999999,0.0460930735422649,1.1005098324836124,30.165289256198363,0.021931712199518,37.65182186234821
1.3791317056752832,1.3783333333333332,1.413631594111466,1.4102857142857144,1.4792546160699171,1.4739666666666666,0.1675,0.1498571428571429,0.1617549196253009,0.1160000000000001,0.1160000000000001,0.0425116230605151,1.0862453531598515,29.200000000000003,0.0181475434518257,22.131147540983605
1.3815658528376416,1.379333333333333,1.4062236955835938,1.3968571428571426,1.4730996125429558,1.4796,0.164,0.1394285714285714,0.155236549197976,0.0949999999999999,0.0949999999999999,0.0307865152917762,1.0706845238095235,25.734265734265733,0.0184481254694318,31.349206349206327
1.4302829264188208,1.407333333333333,1.4244177716877058,1.4008571428571428,1.4734808357167035,1.4908333333333337,0.1613571428571429,0.137,0.1415546886721049,0.125,0.1280000000000001,0.0395618864204439,1.0901225666906993,36.662286465177424,0.0633113997107615,54.375
1.4486414632094105,1.4433333333333334,1.435063328765784,1.4127142857142858,1.4730621491069895,1.4999333333333331,0.1670714285714286,0.1365714285714286,0.1301283009673252,0.2299999999999999,0.2299999999999999,0.0456388514525287,1.1682516459400143,44.4976076555024,0.0517332903780119,65.66037735849059
1.4308207316047052,1.453,1.4295474965743362,1.4111428571428573,1.469182246234623,1.4996666666666667,0.1705714285714286,0.146,0.1303037124231825,0.1920000000000001,0.1920000000000001,0.0453741063141826,1.138728323699422,40.53254437869825,0.035156791662527,48.02867383512547
1.3559103658023526,1.3869999999999998,1.392410622430743,1.396857142857143,1.4570270207247724,1.4990333333333332,0.1671428571428572,0.1608571428571429,0.1313496211966553,0.191,0.2270000000000001,0.067023450054023,1.1610455311973018,28.514056224899605,0.0956869897112589,36.41304347826087
1.3034551829011762,1.3149999999999995,1.3570579668230514,1.376285714285714,1.443720171337851,1.4993,0.1691428571428572,0.176,0.1308189456910704,0.244,0.244,0.0868537358354419,1.2033333333333334,33.75594294770207,0.0861858457056772,31.25
1.299727591450588,1.2759999999999998,1.3417934751172866,1.3672857142857142,1.4341799225593208,1.4982,0.1596428571428572,0.1694285714285714,0.1324291352462443,0.07,0.07,0.0920520039356707,1.0565428109854604,34.37990580847725,0.0229128784748431,41.9847328244275
1.282363795725294,1.2706666666666664,1.3225951063379628,1.3502857142857143,1.4232544666282536,1.4890333333333332,0.1545,0.1695714285714286,0.138800398323318,0.096,0.096,0.0991643657196111,1.079866888519135,33.640552995391715,0.0230289672659518,35.087719298245645
1.333681897862647,1.315333333333333,1.3381963297534734,1.336857142857143,1.4207841897586766,1.4814333333333336,0.1577857142857143,0.1785714285714286,0.1380184103994626,0.1909999999999998,0.1909999999999998,0.0840405231052906,1.1556642216788915,45.564516129032256,0.0622923216242268,38.915094339622655
1.3978409489313235,1.3706666666666665,1.3691472473151067,1.336142857142857,1.4234455386742169,1.4736333333333331,0.1573571428571429,0.1781428571428571,0.1319530959857667,0.2270000000000001,0.2270000000000001,0.0827615622766847,1.167527675276753,55.17241379310345,0.0992790679515873,49.48875255623721
1.4159204744656615,1.4269999999999998,1.3853604354863307,1.339142857142857,1.424127014081764,1.4722,0.1555714285714285,0.1651428571428571,0.1321486623674879,0.0989999999999999,0.1009999999999999,0.0863161409614537,1.0727406318883177,50.67385444743936,0.0389743505398399,52.26781857451402
1.3799602372328308,1.413333333333333,1.3750203266147476,1.348142857142857,1.4189536772551443,1.466133333333333,0.1547857142857143,0.1487142857142857,0.1337614276995762,0.0909999999999999,0.1119999999999998,0.0824407435099753,1.0688350983358548,47.65525982256021,0.0616549538426209,57.48218527315915
1.3449801186164154,1.3626666666666667,1.3587652449610603,1.3565714285714283,1.4119195080495748,1.4586,0.1502142857142857,0.1244285714285714,0.136035644416172,0.074,0.074,0.0733708778350582,1.0574534161490683,44.74660074165637,0.0640728751761302,56.941176470588246
1.3454900593082078,1.3333333333333333,1.3555739337207953,1.363714285714286,1.4076638635055272,1.4462000000000002,0.1509285714285714,0.1324285714285714,0.1283103457542892,0.1259999999999999,0.1259999999999999,0.0687815728368148,1.096774193548387,49.196538936959215,0.0202319878740598,56.00961538461538
1.341745029654104,1.3313333333333333,1.3511804502905964,1.374142857142857,1.4031666793112276,1.4347,0.1477857142857143,0.1259999999999999,0.1216422538883324,0.0509999999999999,0.0509999999999999,0.0555890533931289,1.0391705069124424,47.09595959595961,0.018903262505084,59.2875318066158
1.372872514827052,1.3626666666666667,1.3643853377179476,1.3768571428571428,1.4032204726119932,1.4258,0.145,0.1114285714285714,0.1132340877151782,0.0889999999999999,0.0889999999999999,0.0566610641488268,1.06706857573474,45.08519003931847,0.03601851375801,52.80235988200589
1.352936257413526,1.3583333333333332,1.3565390032884608,1.3584285714285715,1.3986877014853898,1.4125333333333332,0.1352857142857143,0.0924285714285714,0.0986147968659802,0.094,0.094,0.0438932688190383,1.0706235912847484,41.84914841849148,0.0396274315763206,30.63063063063062
1.3394681287067631,1.3543333333333332,1.3489042524663457,1.343,1.3939958309083835,1.4006666666666667,0.1259285714285714,0.0867142857142857,0.0856360918648443,0.0610000000000001,0.0610000000000001,0.0295352896267275,1.046815042210284,44.38709677419356,0.0431547602627565,32.69230769230769
1.3277340643533817,1.325,1.340678189349759,1.339,1.3889614915491553,1.3933333333333335,0.1144285714285714,0.0801428571428571,0.0830273462775009,0.066,0.066,0.0312249899920136,1.0514820592823713,52.679938744257285,0.0085440037454807,43.9655172413793
1.314367032176691,1.3143333333333331,1.3307586420123192,1.3377142857142856,1.3832840771233126,1.385333333333333,0.1021428571428571,0.0798571428571428,0.0798085352506206,0.072,0.072,0.0327653998689591,1.0557707203718047,53.91849529780565,0.0125830573922307,47.88732394366195
1.3101835160883455,1.3076666666666663,1.3245689815092396,1.332,1.3782959697291326,1.3754666666666668,0.101,0.0695714285714286,0.0697635085588142,0.054,0.054,0.0345205252953664,1.041795665634675,50.8361204013378,0.0076376261584475,39.010989010989
1.322091758044173,1.3136666666666663,1.3269267361319297,1.3314285714285714,1.3754370725771037,1.3714,0.0967857142857142,0.0675714285714286,0.0684506366308698,0.032,0.0369999999999999,0.0344376593419725,1.0244088482074751,55.7983193277311,0.0177857620960187,49.00990099009901
1.3090458790220865,1.312,1.3191950520989473,1.316,1.370310267133547,1.364766666666667,0.0894285714285714,0.0674285714285714,0.0656446459372647,0.0549999999999999,0.088,0.0154811713596891,1.0441412520064206,41.32553606237818,0.0196977156036645,18.965517241379374
1.3045229395110431,1.3099999999999998,1.3143962890742105,1.3112857142857144,1.3657726031567812,1.3588333333333331,0.0752857142857142,0.0581428571428571,0.0630501077870052,0.0289999999999999,0.0289999999999999,0.0144304572082625,1.0225505443234837,31.590909090909108,0.0208806130178895,34.57943925233651
1.3027614697555214,1.2989999999999997,1.311047216805658,1.3077142857142856,1.3615924175921632,1.3538333333333334,0.0715,0.0562857142857143,0.0614155339966274,0.048,0.048,0.0132251564038452,1.0375586854460097,33.89830508474576,0.0026457513116128,37.62376237623759
1.3043807348777607,1.3023333333333331,1.3097854126042434,1.3062857142857145,1.3580047598827496,1.3512333333333333,0.0651428571428571,0.0501428571428571,0.0617445702391872,0.0230000000000001,0.0230000000000001,0.0127110750360793,1.0177880897138438,44.20731707317073,0.0032145502541138,44.79166666666668
1.3046903674388803,1.3039999999999998,1.3085890594531826,1.3068571428571427,1.354584161326029,1.3472666666666666,0.0637142857142857,0.0475714285714286,0.0607226216628377,0.054,0.054,0.0125223609519504,1.041958041958042,49.152542372881335,0.0026457513116096,52.43902439024389
1.2858451837194402,1.2926666666666666,1.2981917945898869,1.3012857142857144,1.3489321224785042,1.3434666666666668,0.0605,0.0514285714285714,0.062090442006034,0.0769999999999999,0.0809999999999999,0.0196274831611064,1.062908496732026,36.70033670033667,0.0222336081942688,33.043478260869534
1.30242259185972,1.2969999999999997,1.303393845942415,1.2991428571428572,1.3470005549443322,1.3409333333333333,0.0637857142857143,0.06,0.061462594923348,0.0950000000000002,0.0970000000000002,0.0159314005602442,1.074862096138692,47.21407624633429,0.0269072480942014,44.60431654676256
1.28721129592986,1.2859999999999998,1.2955453844568112,1.2957142857142858,1.3421607245272114,1.3380333333333332,0.0637857142857143,0.0601428571428572,0.0626222849687838,0.0890000000000001,0.0890000000000001,0.0190062646314189,1.0705789056304522,29.503105590062148,0.0286879765756133,41.89189189189189
1.29010564796493,1.2946666666666664,1.2949090383426085,1.2947142857142857,1.3389883996250966,1.335,0.0657142857142857,0.0732857142857143,0.0625228234189306,0.121,0.121,0.0189271787448507,1.0956521739130436,42.64705882352941,0.0235442845152756,47.87878787878784
1.312552823982465,1.2999999999999998,1.304931778756956,1.2995714285714286,1.3387310330309814,1.3302,0.0671428571428571,0.078,0.056304835340826,0.0809999999999999,0.0809999999999999,0.0243848118225356,1.0645933014354068,51.46579804560258,0.032078029864736,58.252427184466015
1.2877764119912325,1.2969999999999997,1.294448834067717,1.2934285714285711,1.333844263112557,1.3234,0.0694285714285714,0.0887142857142857,0.0513108175728949,0.0679999999999998,0.0979999999999998,0.0276878862974493,1.0549717057396926,42.81842818428183,0.0361662826400904,42.1245421245421
1.2798882059956165,1.2899999999999998,1.2888366255507877,1.2887142857142857,1.3298536255413025,1.3187,0.0672857142857143,0.087,0.0492363406578739,0.0419999999999998,0.0419999999999998,0.0281940554356092,1.0339531123686336,46.005509641873296,0.0392300904919033,44.12811387900358
1.267944102997808,1.2636666666666665,1.2806274691630908,1.2871428571428571,1.3250881101464704,1.3178666666666667,0.0672142857142857,0.0829999999999999,0.0501004049356045,0.0529999999999999,0.0529999999999999,0.0298631800686225,1.042914979757085,43.31550802139037,0.0080208062771977,47.8764478764479
1.265472051498904,1.2636666666666665,1.276220601872318,1.279142857142857,1.321081823707323,1.3182666666666667,0.0682142857142857,0.0764285714285713,0.049593473801268,0.0509999999999999,0.0509999999999999,0.0272973049428753,1.0413290113452187,39.94334277620395,0.0080208062771977,36.91588785046727
1.262736025749452,1.2596666666666665,1.2721654514042384,1.2774285714285714,1.3171405069384972,1.3170666666666666,0.0652142857142857,0.0702857142857142,0.0505766290127935,0.046,0.046,0.0281830749615294,1.0372771474878444,44.33962264150943,0.0035118845847132,46.47058823529411
