name,contract_address,tokenId,supply,creators,transfersCount,accountName,accountAddress
sphere,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,33841,200,['tz1fFyjutcBjReVWyL31QqXYNZhu1bDndvTy'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
MAKE NOISE,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41352,10,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],4,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Gradient Clock,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43555,24,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Gradient Clock,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43561,24,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
The Love Drop,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,43084,500,['tz1MfviRRGc93Dc8XHkSNhCADq4s9LiTRnMS'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
MXC.0020,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44359,5,['tz1SXP4xYMnuC2LKHBZFY3PfaSU7iuTnPWXc'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
hubstruct.GG.add(2),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44478,500,['tz1M5ueSbXjRK8rTiEcG4ZEXktnMH2NKve3g'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
House Party,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44725,500,['tz1gkwsXXZ1qxWhab6N6A2Y1gTtLmJai2mny'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
HARA,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45227,505,['tz1TxDL7npfYDSyvrZFC4deUPMySvsL6xARU'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Glitchy Bearbrains,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44501,6969,['tz1Uhngj7dFeeHYJ16DrqELA4DRob9USV9nL'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Digital city storm,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44625,500,['tz1YPUNi7KW28VxZNEu3fNkRkJG55G9p7wsN'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Rotokala,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45008,510,['tz1amcW9v6AYqZsb4DvSei3SA6WzUhF8tdLE'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Palm Sunshine,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44750,1000,['tz1Nmr6SFJwFP4ht5VALFVGpnzumYbWYd6j5'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
100TEMPO,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44542,420,['tz2NFV2C4CFvjRsRjo7DXvqm9W9TFDupVL5t'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
OBJKT4OBJKT #1 Exhibition,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,41956,1000,['tz1SnBug618LfchQZqvkJXJqyKLng7GpHjNs'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Freedom,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44818,250,['tz1KnQ6pwnLBExTEqZpJta8ngydaLcKUYgTp'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
BEM-VINDO ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44810,2000,['tz1fKTtok4A2DR76HVbj9RZuCczTyt1HgYEo'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
The Kluben Crystal,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45505,128,['tz1MwvWz611pLwYdFMZpWCEsh247MEYtm5ii'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Out of flatland,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44641,500,['tz1ZS7HZyg8z8td3NYcPcVpBsTE31uKrYRWW'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Attractor (emerging),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45671,500,['tz1X5wRkNVQG7QfUg4kSpaQbBWPzCv6wf6mV'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
sesh.,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44796,501,['tz2LjW2Zw6VY8G5aaH7JUBN4XdYSF3mKqGh8'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
4D,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45490,500,['tz1QvQiJY21xcfmPGZD7qqTGsJJEW3geuwt6'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Shader Experiment #1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45828,500,['tz1cU66Di4Q2cJdjpZ6GijLUng8AYv9d7oMN'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Temptation,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45880,500,['tz1Yw5DLFR4PMMbvbGo1hMMpThm1vwN6ZFqF'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
ABCDEFGHIJKLMNOPQRSTUVWXYZ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45976,100,['tz1dEF5ZMTnBSkz2ZQPvpJjwyfeUUyGjeMtf'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Realtime OBJKT N°16,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45098,500,['tz1iZ9yHJzgvC4oBvHsrNmtL8GHPqtwqshAi'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Phi Galaxy,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,36906,100,['tz1SG66LHjWadhJXj7WKUsa2uaxpNndNvpQ8'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
surfaces.02 ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,44683,1000,['tz1SDZM1kqzL6psuSCENppawXXAsDXH6yVmH'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Away-05,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46189,100,['tz29mS5gdfemxdhTZbtksFj5atKKLfJ8JM3D'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
KALEIDOKUBES N.1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45200,500,['tz1VMMQBmQdkzBTZYmHpwxDwf7Ap6LBR71qt'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
floppy disk,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46248,137,['tz1Wn4Wc6d6jieFpj2DJaNEC7HXcwKexW2By'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Hic Et Nunc Loop #1,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46168,500,['tz1VPAcK6PRLz2i2R7A6dPLurWoSNBARw6VN'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Headwind,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46222,500,['tz1hb9PiWxQEf6J9xevPsUM6dkuCLnhDMvsp'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
////,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,45503,500,['tz2VN3fWzqHE44F6zedJB7UtALKEh5WhqAJJ'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
The end begins ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46133,666,['tz1VcdjwtwSnLtZtCqXTrEZ7jCrTHFRwMBvA'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Han Fu,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46069,500,['tz1R5SZpDMLbPdt6n9syvLMN8QmhbBoDWZKk'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
α,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46211,500,['tz1NYsoizhrDqG6yHRRAxKpDefqYiWisG714'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Stylus Capture,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47538,100,['tz1PADW67gHdeXY8mxmM13vn7V7oXvW8MgPr'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
#OBJKT4OBJKT Panther,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,47396,500,['tz1Wcji2P83mGaksCEXJDEoaxRFfnXrnw7bn'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
BUZZCUT,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,46461,500,['tz1PoyguZTFRYfHC9j3VYvivNJqKViewkfYm'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
_H-N`,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,49012,500,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],4,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
OFF WITH HER HEAD,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,50081,100,['tz1aZyBEaP7yzMm8k39kFEmDU9QtoC8VcRJA'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Perlin's Hair - Aqua (Series of 5),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55810,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Perlin's Hair - Underworld (Series of 5),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55814,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Perlin's Hair - Inferno (Series of 5),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55816,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Perlin's Hair - Woods (Series of 5),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55827,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Perlin's Hair - Midnight Magic (Series of 5),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,55917,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,54265,404,['tz1RjCeaSetzuPuwh4LstAQVhuNDQRTS9hHd'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
....- ----- ....-,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,57272,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],4,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
....- ----- ....-,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,57320,10,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],4,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
COPYTROOPER,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,62232,10,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],7,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Unicorn Cube,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,32982,100,['tz1fuB9DtHjATuAJ9AdDZ2h1CysMHjKHBFpm'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
TICKET TO HEAVEN,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,68984,1000,['tz1VsLzLR76JFqxvTVahCPUqtqbeLMBay6nB'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
SOMETHING TILED,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,70288,59,['tz2MHcnM7fEVtExELMPBZb5njDweqMGvbn8A'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Weekend Trip,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,70279,15,['tz1UfjDfFvCT63zXHGZqwpvFCgBeG2vUPaKC'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Zen Donut,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,70838,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Zen Donut,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,70867,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],4,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Zen Donut,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,70933,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],4,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Zen Donut,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,70955,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Ico Sphere,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,69580,50,['tz1MX5i6dj4jqFgJyxfb3S7bwo2YvyNEC29B'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
ggggggggggenerative window,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72107,10,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
ggggggggggenerative window,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72132,10,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
ggggggggggenerative window,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72137,10,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
I DON'T REALLY CARE !!,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,51034,150,['tz1VDdQFM4Qc6YfsdDUg6JrfmBDXqG8y3VRE'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
I DON'T CARE !!!,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,50265,500,['tz1VDdQFM4Qc6YfsdDUg6JrfmBDXqG8y3VRE'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Balance,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72937,15,['tz1UfjDfFvCT63zXHGZqwpvFCgBeG2vUPaKC'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
jjjjjjjjjj,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,73367,25,['tz1NnRVEU5EPZj4WfqXGMkDVwhChtiuHpC7g'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Gifasso Beauty,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,58002,10,['tz1NnRVEU5EPZj4WfqXGMkDVwhChtiuHpC7g'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
HeartGlitchBeat,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,59570,242,['tz1WnWbAA2L541M1jyjckUi4c4eBGtVopqGg'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
𝓴𝓲𝓷𝓭𝓷𝓮𝓼𝓼,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,73910,25,['tz1WqBtWEXjYPwKofxDPsf2V8Jo7dRxdKYqu'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Curio 9,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,73854,10,['tz1YBFZDpwaMMqb5BDKBjTAPGvKkHdovXSvL'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
pretty bad drawing - i gone to space,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,64406,66,['tz1Wcji2P83mGaksCEXJDEoaxRFfnXrnw7bn'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
KALEIDOKUBES N.3,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,52884,33,['tz1VMMQBmQdkzBTZYmHpwxDwf7Ap6LBR71qt'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Ketupat,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,75227,50,['tz1cALmpTf7EeeSBXHAX2rcnR4WAP8tSWkt6'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Wake Up,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,75356,84,['tz2Aa3GTSULLpHzWBoFK4wtpijQwRtY9CqHu'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
The NFT Polar Bear affect. ,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,75232,70,['tz1U7camTqfxVD3s3oQF3ARXaBg73StsjjUF'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Stars Made of Steel,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,77198,10,['tz1dbQ18KgpRLYxNcaUy8dPjBkRSsjnA7fCt'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
winter is coming,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,75182,44,['tz1gscho2tAxcN9kYDZAu6kZAZov41oS3zG8'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
SEDIMENT INFORMATION AND COLOR THEORY,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,77696,8,['tz1hjCbJceN27ULNMCUCzA4AjyFC5FpGcpQD'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
who is calling?,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,74248,36,['tz1cTu6MmXqFUNkwYPf8DmX6Aehmhq5J88bd'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Polyhedra Experiment #007,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,40905,12,['tz1aEUYSxnkFnQpoRfsvWdeizkk2iKoF3B4Y'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Window Still Life 055,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,76618,1000,['tz1gqaKjfQBhUMCE6LhbkpuittRiWv5Z6w38'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Glitch NES,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,77743,50,['tz2AvgK9cJUMfUBn8z8FbK1hrD3XUXNPpa8Z'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
noise #134,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,72232,1,['tz1LVgDWLLF9EmFksVeqU1CFxBoYqZf8XZ7r'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Free objkt #4,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,79443,50,['tz1LA38FudWS6AwGTbPGZfUqpJv1JC12nUxf'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Hic et nunc DAO,KT1AFA2mwNUMNd4SsujE1YYp29vd8BZejyKW,0,651099128108,,8,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #001,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,81382,10,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Jaguar,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,66368,500,['tz1WfNXHdmkhEFbMet2TaU8Q9VbJ4BMpwXCb'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Not a Basquiat - No more drama,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,81625,200,['tz1TQFeDpveDaQNUaFM6L9V74orwi2imWCGU'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #002,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,83862,5,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #003,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84857,6,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
The Yes Man,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84795,100,['tz1hom1UjJesCRiaRo6kEQPikg9Lf9C5FWz7'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #004,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,86213,6,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
كوفية,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,86315,100,['tz1cALmpTf7EeeSBXHAX2rcnR4WAP8tSWkt6'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
worry a lot girl sat on a window,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,87327,52,['tz1WP8vs367xLi9tc8XNpWwmhmBe4RW7RHXE'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
$TRSH,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,86317,99,['tz1N34XDCAFXfe4vCLf9ipFPetaVYrtF61hq'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Window Midnight MegaCity,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,86688,200,['tz1eyTfLUUjVgsW11x8q4p8FU2A8N3aCMi4D'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #005,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,87862,11,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #005,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,87869,11,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #006,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,89703,11,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],3,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
𝑅esistance,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,84689,20,['tz1QkTYvXaG5mkawf2NF5bxeGsj6A1yTihzk'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Green Pop Habibi,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,90509,50,['tz1dKBei1mr3mA4LvmiMMM2iHpGz3Vuwn2Fx'],1,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
Generative Abstract Series #006 (Variant I),KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,90811,1,['tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU'],2,yazid.tez,tz1QgjmhrUD3X7kgS9mMHbUz4cS6uDiFGhAU
