name,contract_address,tokenId,supply,creators,transfersCount,accountName,accountAddress
Don Quichotte,KT1PFpERQngch7a1opset5T5osfaDbFu6viD,67,1,['tz1iDzcmeWkHWRAC2Q4nAG6my78BDEpKZ99a'],5,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
give away 02,KT1WtLxKTJxRe4RwCExF1cuGsCgAFUvezU6W,2,4,['tz1iDzcmeWkHWRAC2Q4nAG6my78BDEpKZ99a'],3,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
give away 05,KT1WtLxKTJxRe4RwCExF1cuGsCgAFUvezU6W,5,6,['tz1iDzcmeWkHWRAC2Q4nAG6my78BDEpKZ99a'],3,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
red wine in the white exhibition,KT1CTSyC8Vuv664AYmSRduvoZQMYKFk6SMuV,16,2,['tz1iDzcmeWkHWRAC2Q4nAG6my78BDEpKZ99a'],3,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
"2023 Birthday, Special Gift for My Community.",KT1GZWQ3TjTSpwLd2iVu7azMKSgwxgzR1yXd,1,144,['tz1XMQ7PGuffamKfEu72uoupE9LxHrQjpdft'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Fancy mojo,KT1LaSdjZp7QXgit9vPFt9S1KARBww3GTopm,26,1,['tz1WDDFXYpuFtg3KCsmXfKqvicvJns3thsrS'],3,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
 Shasho,KT1K5EagcRAMEiMTdZeUUcy969ixMbokoV57,36,10,['tz1eHf4UJDXTPjCBG2w1zYzBofihnveZdKrL'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
MyBarbie 001,KT1RJ6PbjHpwc3M5rw5s2Nbmefwbuwbdxton,830116,10,['tz1iQ3KAhzswSD7m6D7VaUsKBW5LyhSBokp5'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
blue memory ,KT1CuURDr5VGbaDFM6DckT4wi5dutfbNAZck,5,1,['tz1TJueQskaTAzR4syUmmoaGjJUzQAX6epez'],5,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Tez Head #26,KT1UMLYMyaSnsMePfN1VqSmSGrKg9EWr2n8T,25,5,['tz1RB86UN8xhW1USqFQRVHfTYidNgGyh9Q6G'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Counterculture #116/999,KT1SJ8bxUHLGDk1aZAEu1NKTMFFwURjKtS2p,120,60,['tz1S5XhS3TcLheqCfWnVM8uz6u9B3vndkt9S'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Counterculture #115/999,KT1SJ8bxUHLGDk1aZAEu1NKTMFFwURjKtS2p,119,60,['tz1S5XhS3TcLheqCfWnVM8uz6u9B3vndkt9S'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Counterculture #114/999,KT1SJ8bxUHLGDk1aZAEu1NKTMFFwURjKtS2p,118,64,['tz1S5XhS3TcLheqCfWnVM8uz6u9B3vndkt9S'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Counterculture #111/999,KT1SJ8bxUHLGDk1aZAEu1NKTMFFwURjKtS2p,115,101,['tz1S5XhS3TcLheqCfWnVM8uz6u9B3vndkt9S'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Counterculture #112/999,KT1SJ8bxUHLGDk1aZAEu1NKTMFFwURjKtS2p,116,80,['tz1S5XhS3TcLheqCfWnVM8uz6u9B3vndkt9S'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
GM,KT1NTu4BnkbfmnCbXNB9ovNMDhknwSvJaZXU,5,354,['tz1VqR3MHgQGztk1My4UMuU9N2nXMri94oYQ'],2,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Nieveween,KT1NyLDa3amyycjMiT7whtPnpCp3QAFsdfoa,39,7,['tz1bAC9kVY1P8aZSKe66eHqZntWPR2rg1Ni3'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
BL8ant Abstracta Forest,KT1NyLDa3amyycjMiT7whtPnpCp3QAFsdfoa,44,144,['tz1bAC9kVY1P8aZSKe66eHqZntWPR2rg1Ni3'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Glossy Volume #42,KT1DpY6h5XgWmjdah4VCkYMp456kSEMKT5hq,37,1,['tz1NqkF3MnyKGNQkpGrtzncsVT7pFhgYh9gh'],3,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
ADHD animation ,KT1NwdD97iS5toiK5mkf5B3iev4Lm8S9iPMy,10,100,['tz1bLR8WEphW6xGmFf9FuM7qTEnR1RaY5Sq1'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
POKé Tkn:33 Fakémon,KT1H9NvtcEK9sMZ54urhfSk2Gwcv5zr35FbU,33,1,['tz2N1xrtUyAVPVNWRWpecgPK3Gqyvypdsq9B'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
laxmi temple,KT1Wf3A2oWzqAKPNm4ejeavYCMb2t8aGU5uB,1,1,['tz1Q5H9EaRajGWs2acNh4tjRknVv3SoBMUS4'],5,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Old School #10,KT1GhE7hyTvUefVzc8bNf4bYxzgZ1LnCoTbh,151,1,['tz1XqPxfymb7usxEJb8VzJBRJrAz4iZy6fXq'],3,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Papaya Ball #001,KT1REmjKCabiYT5i1EsCPvdCvKPCV7YyQmzg,2,3,['tz2RGJPGu285EsSDu4cvVPco1mTKoW3DgE5H'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
 Papaya Doll #021,KT1UMJ7UTJnBEuFNCmvv3pxs1U9w2L3dRgWA,130,2,['tz2RGJPGu285EsSDu4cvVPco1mTKoW3DgE5H'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Variety 253,KT1RssD2xDrj8FMjYJZ6zNyFSHUbQtgycVUJ,254,1,['tz1iQ3KAhzswSD7m6D7VaUsKBW5LyhSBokp5'],3,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Shasho #2,KT1T3XFmrxar1An1bJAZgFoMmHLZMD9YG5y2,1,3,['tz1eHf4UJDXTPjCBG2w1zYzBofihnveZdKrL'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Mr.Thinker3,KT1MkzLdqgycr3zzkgVjQG97zuvWgxA68tyi,2,3,['tz1ftVg5hyRQ7E14N4vTQQmxgnnJjbbxWXqg'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
"""Good Night, Star Friend""",KT1DTKn5uhhq1NYYPzu3LVc66YVK9FLREQG4,31,20,['tz1eKAPKYxW7pCKrLnpNqXy9rcYy79eqr5He'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
X-1,KT1GRZ7C1kEWfws61wYJW84K9o7DCqPFAEAF,57,1,['tz1RFKXA1T34uhG2FcgE51P7frbEvwU2zS4J'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Venus,KT1BQeX5FSG6kyeZ9cTyU32Scq3fT4h8oaoJ,1,2,['tz1gj7QvJzyxnT3VFjxYsbuwGmPRFP6V2f84'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Twin,KT1BQeX5FSG6kyeZ9cTyU32Scq3fT4h8oaoJ,2,2,['tz1gj7QvJzyxnT3VFjxYsbuwGmPRFP6V2f84'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Spend the Love,KT1W3epFMDeXgih3PZMU49RPTgUMt2NVXQHH,3,1,['tz1gj7QvJzyxnT3VFjxYsbuwGmPRFP6V2f84'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Vision,KT1W3epFMDeXgih3PZMU49RPTgUMt2NVXQHH,1,1,['tz1gj7QvJzyxnT3VFjxYsbuwGmPRFP6V2f84'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Who Made Who,KT1Uq81vy961djyT7umJXnmMBfaxZdKewM27,7,3,['tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK'],2,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
New Blood,KT1FU7GF137ur3yaAojN7uCJwSrEjrh4BQ6X,7,92,['tz1VvkqFhEcvYBmZrgPMtpvk7Bc6NUUzcAhg'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
gentle fogs and wispy clouds,KT1RV6WZRDZY9tRzoBsDdmojjZP7kEZmoL2N,46,50,['tz1i3FFAAnqEbjt3eMQfXgrwHjRcMTcmZzqZ'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Her Dream ,KT1K5EagcRAMEiMTdZeUUcy969ixMbokoV57,58,2,['tz1eHf4UJDXTPjCBG2w1zYzBofihnveZdKrL'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
LL018,KT1NLBZaTApUeDygnJ4gbTvvNkRQjcWMRxXy,17,1,['tz1XRPv3VhjLRigmx6MamAgam5scDfsjaQVd'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Wake up ,KT1Uq81vy961djyT7umJXnmMBfaxZdKewM27,8,3,['tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK'],2,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Silent planet ,KT1Uq81vy961djyT7umJXnmMBfaxZdKewM27,9,3,['tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK'],2,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
 Symbol of freedom ,KT1MwUj1WyVaCJCnb9QoPL2rTMXh4jAERq9T,0,365,['tz1TJueQskaTAzR4syUmmoaGjJUzQAX6epez'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
ohio #2,KT1S7bJtXRgxST4goJiv5hErYJQxFybmpHqo,2,3,['tz1QMnwovvB3ET6vAMAqUscTqAyc4Notwtc4'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Submarine #1 ,KT1V39wXBwtk7fLodwZcC6pcaDBZevvdjvvf,210,1,['tz1htD9AgKUcBn1mYuYWxsScpkFSsbYNagoD'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Into my mind,KT1T3467TRrtEb6PnFhmLXu6PuYwCVhig4FR,4,5,['tz1ZWLJNM2EJjq5NMoMQzwHYP4RkWdEX7iy7'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Corner 278,KT1HKJfiktqHhsRUPVmTwky5LCDiycVsBpmX,4,6,['tz1T3TRisZtHaV6bu9HqfEqHtWuYv4VSV4z2'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
B2D-04,KT1MnR1wBzdxuKdFQEDnqHJXkN36T2pEKifw,4,1,['tz1NwqS8B1pmHN7EEqcFhPucatSQ8pjGLk4U'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Collect United: 23/24 Arsenal,KT1LBXXg9UFvyfdvPmRMc4JZQsYWdyPCS6ue,6,27498,['tz2CA29RWqoTKcxvTcqm6oQbWtoB1iDXtWBM'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Collect United: 23/24 Brentford,KT1LBXXg9UFvyfdvPmRMc4JZQsYWdyPCS6ue,7,34812,['tz2CA29RWqoTKcxvTcqm6oQbWtoB1iDXtWBM'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
Collect United: 23/24 Galatasaray,KT1LBXXg9UFvyfdvPmRMc4JZQsYWdyPCS6ue,5,26052,['tz2CA29RWqoTKcxvTcqm6oQbWtoB1iDXtWBM'],1,Tezzardz,tz1Nfr2qhuoGJSmK4oGv93QVfPgzTKChfcNK
